Bill Id,Long Title,Short Title,Origin_House,Status,SessionID,predicted_class,doc_probs
3340,"A Bill to revoke certain retained EU law; to make provision relating to the interpretation of retained EU law and to its relationship with other law; to make provision relating to powers to modify retained EU law; to enable the restatement, replacement or updating of certain retained EU law; to enable the updating of restatements and replacement provision; to abolish the business impact target; and for connected purposes",Retained EU Law (Revocation and Reform) Act 2023,Commons,2,37,SuccesCommons,[1.67864031e-98 3.91011643e-43 1.00000000e+00 2.26400824e-38]
3187,"A Bill to make provision about additional payments to recipients of means-tested benefits, tax credits and disability benefits.",Social Security (Additional Payments) Act 2022,Commons,2,37,SuccessLords,[7.03815111e-15 3.80781471e-05 1.16769494e-01 8.83192427e-01]
3414,"A Bill to make provision about additional payments to recipients of means-tested benefits, tax credits and disability benefits.",Social Security (Additional Payments) Act 2023,Commons,2,37,SuccessLords,[7.03815111e-15 3.80781471e-05 1.16769494e-01 8.83192427e-01]
3352,A Bill to reduce for a temporary period the amount of stamp duty land tax chargeable on the acquisition of residential property.,Stamp Duty Land Tax (Temporary Relief) Act 2023,Commons,2,37,SuccesCommons,[5.59094584e-47 8.63426375e-17 1.00000000e+00 1.95404934e-19]
3396,A Bill to make provision about minimum service levels in connection with the taking by trade unions of strike action relating to certain services.,Strikes (Minimum Service Levels) Act 2023,Commons,2,37,SuccessLords,[6.28722071e-24 4.67969626e-11 3.36878922e-03 9.96631211e-01]
3353,"A Bill to authorise the use of resources for the year ending with 31 March 2023; to authorise the
issue of sums out of the Consolidated Fund for that year; and to appropriate the supply
authorised by this Act for that year.",Supply and Appropriation (Adjustments) Act 2022,Commons,2,37,SuccessLords,[3.45767390e-18 6.31842237e-02 3.61336452e-07 9.36815415e-01]
3431,"A Bill to Authorise the use of resources for the years ending with 31 March 2022, 31 March 2023 and 31 March 2024; to authorise the issue of sums out of the Consolidated Fund for those years; and to appropriate the supply authorised by this Act for the years ending with 31 March 2022 and 31 March 2023.",Supply and Appropriation (Anticipation and Adjustments) Act 2023,Commons,2,37,SuccesCommons,[6.26486815e-45 1.22342222e-07 6.37219648e-01 3.62780230e-01]
3307,A Bill to authorise the use of resources for the year ending with 31 March 2023; to authorise both the issue of sums out of the Consolidated Fund and the application of income for that year; and to appropriate the supply authorised for that year by this Act and by the Supply and Appropriation (Anticipation and Adjustments) Act 2022,Supply and Appropriation (Main Estimates) Act 2022,Commons,2,37,SuccesCommons,[1.17765042e-38 2.77404516e-16 1.00000000e+00 1.83846964e-17]
3484,A Bill to Authorise the use of resources for the year ending with 31 March 2024; to authorise both the issue of sums out of the Consolidated Fund and the application of income for that year; and to appropriate the supply authorised for that year by this Act and by the Supply and Appropriation (Anticipation and Adjustments) Act 2023.,Supply and Appropriation (Main Estimates) Act 2023,Commons,2,37,SuccesCommons,[2.63241149e-43 2.79028929e-22 1.00000000e+00 7.64806104e-24]
3195,"A Bill to make provision about the regulation of supported exempt accommodation; to make provision about local authority oversight of, and enforcement powers relating to, the provision of supported exempt accommodation; and for connected purposes.",Supported Housing (Regulatory Oversight) Act 2023,Commons,2,37,SuccessLords,[2.05385610e-48 8.76885958e-35 1.99798309e-05 9.99980020e-01]
3152,"Enable the implementation of, and the making of other provision in connection with, the government procurement Chapters of the United Kingdom’s free trade agreements with Australia and New Zealand.",Trade (Australia and New Zealand) Act 2023,Commons,2,37,SuccesCommons,[9.85253113e-46 7.39282585e-19 9.99999897e-01 1.02709539e-07]
3443,A Bill to make provision about victims of criminal conduct and others affected by criminal conduct; about the appointment and functions of advocates for victims of major incidents; about the release of prisoners; about the membership and functions of the Parole Board; to prohibit certain prisoners from forming a marriage or civil partnership; and for connected purposes.,Victims and Prisoners Act 2024,Commons,2,37,SuccesCommons,[2.16327537e-64 5.51665089e-72 1.00000000e+00 3.36898670e-39]
3205,A Bill to make provision in relation to the duties of employers and the protection of workers under the Equality Act 2010,Worker Protection (Amendment of Equality Act 2010) Act 2023,Commons,2,37,SuccesCommons,[4.56786445e-21 2.87195728e-02 9.71280427e-01 6.45061210e-11]
3237,A Bill to give workers and agency workers the right to request more predictable terms and conditions of work.,Workers (Predictable Terms and Conditions) Act 2023,Commons,2,37,SuccesCommons,[1.43841921e-16 6.37065963e-03 9.81593306e-01 1.20360341e-02]
2836,"A Bill to make provision for and in connection with the establishment of the Advanced
Research and Invention Agency.",Advanced Research and Invention Agency Act 2022,Commons,2,35,SuccesCommons,[0.20817819 0.00239469 0.58400038 0.20542674]
2914,A Bill to make provision for and in connection with the giving of penalty notices for certain offences in relation to animals and animal products.,Animals (Penalty Notices) Act 2022,Commons,2,36,SuccesCommons,[6.48278447e-23 4.56146659e-14 9.92729631e-01 7.27036911e-03]
2923,A Bill to make provision about substance testing in approved premises; and for connected purposes.,Approved Premises (Substance Testing) Act 2022,Commons,2,36,SuccesCommons,[6.39107334e-05 4.43334864e-03 9.85221337e-01 1.02814039e-02]
2822,A Bill to continue the Armed Forces Act 2006; to amend that Act and other enactments relating to the armed forces; to make provision about service in the reserve forces; to make provision about pardons for certain abolished service offences; to make provision about war pensions; and for connected purposes.,Armed Forces Act 2021,Commons,2,35,SuccesCommons,[1.42054778e-108 4.84264852e-039 1.00000000e+000 3.23375253e-042]
3021,"A Bill to make provision about the safety of people in or about buildings and the standard of  buildings, to amend the Architects Act 1997, and to amend provision about complaints  made to a housing ombudsman.",Building Safety Act 2022,Commons,2,36,FailedLords,[1.41043612e-46 9.99949500e-01 5.04996670e-05 5.21151313e-13]
2863,"A Bill to provide for the payment out of money provided by Parliament of expenditure incurred by the Treasury for, or in connection with, the payment of compensation to customers of London Capital & Finance plc; provide for the making of loans to the Board of the Pension Protection Fund for the purposes of its fraud compensation functions; and for connected purposes.",Compensation (London Capital & Finance plc and Fraud Compensation Fund) Act 2021,Commons,2,36,SuccesCommons,[1.11569029e-25 2.32278166e-42 1.00000000e+00 1.60303657e-27]
2859,"A Bill to make provision about the dissolution and calling of Parliament, including provision for the repeal of the Fixed-term Parliaments Act 2011; and for connected purposes.",Dissolution and Calling of Parliament Act 2022,Commons,2,36,FailedLords,[5.52319176e-12 9.99972698e-01 2.41357691e-07 2.70610037e-05]
2899,A Bill to make provision about meeting the needs of persons with Down syndrome; and for connected purposes.,Down Syndrome Act 2022,Commons,2,36,FailedLords,[4.60446358e-07 5.10305083e-01 3.93982320e-01 9.57121365e-02]
3120,A Bill to Set up a register of overseas entities and their beneficial owners and require overseas entities who own land to register in certain circumstances; to make provision about unexplained wealth orders; and to make provision about sanctions.,Economic Crime (Transparency and Enforcement) Act 2022,Commons,2,36,SuccessLords,[4.02997591e-12 4.74176818e-01 2.93194980e-05 5.25793862e-01]
2895,A Bill to extend the duty to provide careers guidance in schools.,Education (Careers Guidance in Schools) Act 2022,Commons,2,36,FailedLords,[2.00268214e-04 7.21642898e-01 2.75800739e-01 2.35609481e-03]
3020,"A Bill to make provision about the administration and conduct of elections, including provision designed to strengthen the integrity of the electoral process; about overseas electors; about voting and candidacy rights of EU citizens; about the designation of a strategy and policy statement for the Electoral Commission; about the membership of the Speaker's Committee; about the Electoral Commission's functions in relation to criminal proceedings; about financial information to be provided by a political party on applying for registration; for preventing a person being registered as a political party and being a recognised non-party campaigner at the same time; about regulation of expenditure for political purposes; about disqualification of offenders for holding elective offices; about information to be included in electronic campaigning material; and for connected purposes.",Elections Act 2022,Commons,2,36,SuccesCommons,[1.21672267e-145 6.54995021e-072 1.00000000e+000 5.47447040e-049]
2593,"A Bill to make provision about targets, plans and policies for improving the natural environment; for statements and reports about environmental protection; for the Office for Environmental Protection; about waste and resource efficiency; about air quality; for the recall of products that fail to meet environmental standards; about water; about nature and biodiversity; for conservation covenants; about the
regulation of chemicals; and for connected purposes.",Environment Act 2021,Commons,2,35,SuccesCommons,[3.95883707e-20 5.81534141e-36 1.00000000e+00 4.59499187e-27]
3060,"A Bill to grant certain duties, to alter other duties, and to amend the law relating to the
national debt and the public revenue, and to make further provision in connection
with finance.",Finance Act 2022,Commons,2,36,SuccesCommons,[2.09854721e-68 1.53876468e-43 1.00000000e+00 2.48697471e-37]
2835,"A Bill to grant certain duties, to alter other duties, and to amend the law relating to the national debt and the public revenue, and to make further provision in connection with finance.",Finance Act 2021,Commons,2,35,SuccesCommons,[2.09854721e-68 1.53876468e-43 1.00000000e+00 2.48697471e-37]
2909,A Bill to make certain uses of glue traps an offence; and for connected purposes.,Glue Traps (Offences) Act 2022,Commons,2,36,SuccessLords,[0.00111878 0.33125293 0.20376185 0.46386643]
3022,A Bill to make provision about health and social care.,Health and Care Act 2022,Commons,2,36,SuccesCommons,[3.70399948e-05 7.67155057e-02 8.15852859e-01 1.07394595e-01]
3041,"A Bill to make provision imposing a tax (to be known as the health and social care levy), the proceeds of which are payable to the Secretary of State towards the cost of health care and social care, on amounts in respect of which national insurance contributions are, or would be if no restriction by reference to pensionable age were applicable, payable; and for connected purposes.",Health and Social Care Levy Act 2021,Commons,2,36,SuccesCommons,[1.28297463e-67 1.17042331e-27 1.00000000e+00 6.69534264e-22]
2862,"A Bill to make provision in relation to freedom of speech and academic freedom in higher
education institutions and in students’ unions; and for connected purposes.",Higher Education (Freedom of Speech) Act 2023,Commons,2,36,SuccesCommons,[3.43616840e-10 2.50347747e-01 7.49631752e-01 2.05004116e-05]
3035,"A Bill to Make provision about the provision that may be made by, and the effects of, quashing orders; to make provision restricting judicial review of certain decisions of the Upper Tribunal; to make provision about the use of written and electronic procedures in courts and tribunals; to make other provision about procedure in, and the organisation of, courts and tribunals; and for connected purposes.",Judicial Review and Courts Act 2022,Commons,2,36,SuccesCommons,[3.31052063e-76 1.26778151e-17 1.00000000e+00 1.02437282e-23]
2911,"A Bill to make provision about the grounds on which a person is disqualified from being elected to, or holding, certain positions in local government in England.",Local Government (Disqualification) Act 2022,Commons,2,36,SuccessLords,[1.03420225e-14 4.70854124e-07 9.03775442e-08 9.99999439e-01]
2900,A Bill to make provision about the minimum age for marriage and civil partnership; and for connected purposes.,Marriage and Civil Partnership (Minimum Age) Act 2022,Commons,2,36,FailedLords,[2.23410255e-10 9.85553396e-01 7.11914221e-03 7.32746182e-03]
2519,A Bill to transfer the ownership and management of Monken Hadley Common to Monken Hadley Common Trust and for related purposes.,Monken Hadley Common Act,Commons,2,35,FailedCommons,[0.6182535  0.03091938 0.32638546 0.02444166]
2965,A Bill to amend retained EU law relating to compulsory insurance for the use of motor vehicles; and for connected purposes.,Motor Vehicles (Compulsory Insurance) Act 2022,Commons,2,36,SuccessLords,[1.88194311e-10 3.06339732e-04 1.48247218e-04 9.99545413e-01]
2860,A Bill to make provision in relation to national insurance contributions.,National Insurance Contributions Act 2022,Commons,2,36,SuccesCommons,[2.74204750e-05 1.66033850e-07 7.16062501e-01 2.83909913e-01]
3142,"A Bill to make provision for and in connection with increasing the thresholds at which primary Class 1 contributions, Class 2 contributions and Class 4 contributions become payable.",National Insurance Contributions (Increase of Thresholds) Act 2022,Commons,2,36,SuccesCommons,[2.58101804e-24 1.49774564e-13 9.99999997e-01 2.78385746e-09]
3023,"Make provision about nationality, asylum and immigration; to make provision about victims of slavery or human trafficking; to provide a power for Tribunals to charge participants where their behaviour has wasted the Tribunal’s resources; and for connected purposes.",Nationality and Borders Act 2022,Commons,2,36,FailedLords,[3.90570012e-27 9.99877512e-01 1.22471935e-04 1.60062646e-08]
2858,"A Bill to make provision about Ministerial appointments, extraordinary Assembly elections, the Ministerial Code of Conduct and petitions of concern in Northern Ireland.","Northern Ireland (Ministers, Elections and Petitions of Concern) Act 2022",Commons,2,36,SuccesCommons,[0.00931339 0.0670833  0.84331145 0.08029185]
3137,A Bill to make provision for and in connection with the regulation by OFCOM of certain internet services; for and in connection with communications offences; and for connected purposes,Online Safety Act 2023,Commons,2,36,SuccesCommons,[2.36345540e-24 6.70058342e-28 1.00000000e+00 4.78460188e-12]
2907,A Bill to make provision about the amendment of pension schemes so as to provide for the conversion of rights to a guaranteed minimum pension.,Pension Schemes (Conversion of Guaranteed Minimum Pensions) Act 2022,Commons,2,36,SuccesCommons,[5.64541443e-23 1.14321274e-11 9.99918094e-01 8.19056627e-05]
2839,"A Bill to make provision about the police and other emergency workers; to make provision about collaboration between authorities to prevent and reduce serious violence; to make provision about offensive weapons homicide reviews; to make provision for new offences and for the modification of existing offences; to make provision about the powers of the police and other authorities for the purposes of preventing, detecting, investigating or prosecuting crime or investigating other matters; to make provision about the maintenance of public order; to make provision about the removal, storage and disposal of vehicles; to make provision in
connection with driving offences; to make provision about cautions; to make provision about
bail and remand; to make provision about sentencing, detention, release, management and
rehabilitation of offenders; to make provision about secure 16 to 19 Academies; to make
provision for and in connection with procedures before courts and tribunals; and for
connected purposes.","Police, Crime, Sentencing and Courts Act 2022",Commons,2,35,SuccesCommons,[7.12271628e-100 4.30042556e-076 1.00000000e+000 1.58797652e-050]
3069,"A Bill to make provision about the security of internet-connectable products and
products capable of connecting to such products; to make provision about
electronic communications infrastructure; and for connected purposes.",Product Security and Telecommunications Infrastructure Act 2022,Commons,2,36,FailedLords,[6.08257114e-14 9.99985215e-01 1.47837738e-05 8.16474152e-10]
2861,"A Bill to make provision about matters attributable to coronavirus that may not be taken
account of in making certain determinations for the purposes of non-domestic rating;
and to make provision in connection with the disqualification of directors of
companies that are dissolved without becoming insolvent.",Rating (Coronavirus) and Directors Disqualification (Dissolved Companies) Act 2021,Commons,2,36,SuccesCommons,[9.57316754e-42 1.93607191e-18 9.99999996e-01 4.00016348e-09]
3042,A Bill to make provision relating to the up-rating of certain social security benefits payable in the tax year 2022-23.,Social Security (Up-rating of Benefits) Act 2021,Commons,2,36,SuccessLords,[1.32707520e-34 9.14263101e-05 4.88750521e-05 9.99859699e-01]
3015,"A Bill to make provision regulating the giving of subsidies out of public resources; and for
connected purposes.",Subsidy Control Act 2022,Commons,2,36,SuccesCommons,[4.21288961e-08 1.40465151e-02 8.93334615e-01 9.26188278e-02]
3014,"A Bill to authorise the use of resources for the year ending with 31 March 2022; to authorise
both the issue of sums out of the Consolidated Fund and the application of income for
that year; and to appropriate the supply authorised for that year by this Act and by
the Supply and Appropriation (Anticipation and Adjustments) Act 2021.",Supply and Appropriation (Main Estimates) Act 2021,Commons,2,36,SuccesCommons,[2.27886824e-45 4.10572406e-22 1.00000000e+00 7.14475915e-24]
2912,A Bill to make provision relating to the carrying of disabled persons by taxis and private hire vehicles.,Taxis and Private Hire Vehicles (Disabled Persons) Act 2022,Commons,2,36,SuccesCommons,[7.39988011e-06 8.26861830e-09 9.99101245e-01 8.91346442e-04]
2904,A Bill to make provision about licensing in relation to taxis and private hire vehicles for purposes relating to the safeguarding of passengers and road safety; and for connected purposes.,Taxis and Private Hire Vehicles (Safeguarding and Road Safety) Act 2022,Commons,2,36,SuccessLords,[4.22862306e-14 2.90865737e-22 3.88043888e-05 9.99961196e-01]
2806,A Bill to make provision about the security of public electronic communications networks and public electronic communications services.,Telecommunications (Security) Act 2021,Commons,2,35,SuccesCommons,[3.23916445e-34 2.46801647e-22 1.00000000e+00 2.12706631e-35]
2836,"A Bill to make provision for and in connection with the establishment of the Advanced
Research and Invention Agency.",Advanced Research and Invention Agency Act 2022,Commons,2,35,SuccesCommons,[0.20817819 0.00239469 0.58400038 0.20542674]
2551,,Agriculture Act 2020,Commons,2,35,FailedCommons,[0.25 0.25 0.25 0.25]
2822,A Bill to continue the Armed Forces Act 2006; to amend that Act and other enactments relating to the armed forces; to make provision about service in the reserve forces; to make provision about pardons for certain abolished service offences; to make provision about war pensions; and for connected purposes.,Armed Forces Act 2021,Commons,2,35,SuccesCommons,[1.42054778e-108 4.84264852e-039 1.00000000e+000 3.23375253e-042]
2753,A Bill to make provision relating to the promotion of economic recovery and growth.,Business and Planning Act 2020,Commons,2,35,SuccessLords,[1.86289067e-09 3.20419110e-01 2.93632811e-01 3.85948077e-01]
2735,A Bill to make provision increasing the maximum capital of the Contingencies Fund for a temporary period.,Contingencies Fund Act 2020,Commons,2,35,SuccesCommons,[5.23273529e-05 3.44823668e-03 8.77414400e-01 1.19085036e-01]
2739,A Bill to make provision about companies and other entities in financial difficulty; and to make temporary changes to the law relating to the governance and regulation of companies and other entities.,Corporate Insolvency and Governance Act 2020,Commons,2,35,SuccesCommons,[4.17822506e-47 1.58927662e-29 1.00000000e+00 2.73108974e-14]
2740,"A Bill to make provision about the sentencing of offenders convicted of terrorism offences, of offences with a terrorist connection or of certain other offences; to make other provision in relation to terrorism; and for connected purposes.",Counter-Terrorism and Sentencing Act 2021,Commons,2,35,SuccesCommons,[2.34678445e-20 4.79347861e-45 1.00000000e+00 2.15956673e-15]
2783,"A Bill to make provision for, and in connection with, the authorisation of criminal conduct in the course of, or otherwise in connection with, the conduct of covert human intelligence sources.",Covert Human Intelligence Sources (Criminal Conduct) Act 2021,Commons,2,35,SuccesCommons,[4.41763661e-68 2.90745761e-42 1.00000000e+00 3.23281404e-20]
2527,To make provision for the incorporation of the Direct Payments Regulation into domestic law; for enabling an increase in the total maximum amount of direct payments under that Regulation; and for connected purposes.,Direct Payments to Farmers (Legislative Continuity) Act 2020,Commons,2,35,SuccesCommons,[3.85012630e-23 8.85991247e-10 9.99999981e-01 1.76450601e-08]
2709,"To make provision in relation to domestic abuse; to make provision for and in connection with the establishment of a Domestic Abuse Commissioner; to prohibit cross-examination in person in family proceedings in certain circumstances; to make provision about certain violent or sexual offences, and offences involving other
abusive behaviour, committed outside the United Kingdom; and for connected purposes.",Domestic Abuse Act 2021,Commons,2,35,FailedCommons,[9.99910443e-01 5.00299022e-15 7.81729433e-07 8.87751007e-05]
2615,A Bill to make provision for guidance to schools about the costs aspects of school uniform policies.,Education (Guidance about Costs of School Uniforms) Act 2021 ,Commons,2,35,FailedLords,[6.64321804e-23 9.79891419e-01 2.01084187e-02 1.62246330e-07]
2593,"A Bill to make provision about targets, plans and policies for improving the natural environment; for statements and reports about environmental protection; for the Office for Environmental Protection; about waste and resource efficiency; about air quality; for the recall of products that fail to meet environmental standards; about water; about nature and biodiversity; for conservation covenants; about the
regulation of chemicals; and for connected purposes.",Environment Act 2021,Commons,2,35,SuccesCommons,[3.95883707e-20 5.81534141e-36 1.00000000e+00 4.59499187e-27]
2817,"A Bill to Implement, and make other provision in connection with, the Trade and Cooperation Agreement; to make further provision in connection with the United Kingdom’s future relationship with the EU and its member States; to make related provision about passenger name record data, customs and privileges and immunities; and for connected purposes.",European Union (Future Relationship) Act 2020,Commons,2,35,SuccesCommons,[1.13147964e-36 1.12688397e-18 9.99994579e-01 5.42104607e-06]
2517,"A Bill to implement, and make other provision in connection with, the agreement between the United Kingdom and the EU under Article 50(2) of the Treaty on European Union which sets out the arrangements for the United Kingdom’s withdrawal from the EU.",European Union (Withdrawal Agreement) Act 2020,Commons,2,35,SuccesCommons,[2.91528622e-01 1.27996103e-05 6.76207696e-01 3.22508826e-02]
2722,"A Bill to grant certain duties, to alter other duties, and to amend the law relating to the national debt and the public revenue, and to make further provision in connection with finance.",Finance Act 2020 ,Commons,2,35,SuccesCommons,[2.09854721e-68 1.53876468e-43 1.00000000e+00 2.48697471e-37]
2835,"A Bill to grant certain duties, to alter other duties, and to amend the law relating to the national debt and the public revenue, and to make further provision in connection with finance.",Finance Act 2021,Commons,2,35,SuccesCommons,[2.09854721e-68 1.53876468e-43 1.00000000e+00 2.48697471e-37]
2792,A Bill to make provision about financial services and markets; to make provision about debt respite schemes; to make provision about Help-to-Save accounts; and for connected purposes.,Financial Services Act 2021,Commons,2,35,SuccesCommons,[2.43235559e-08 1.59488583e-06 9.99992068e-01 6.31326591e-06]
2730,A Bill to make provision about the application of the Regulatory Reform (Fire Safety) Order 2005 where a building contains two or more sets of domestic premises; and to confer power to amend that order in future for the purposes of changing the premises to which it applies.,Fire Safety Act 2021 ,Commons,2,35,SuccesCommons,[1.52537861e-50 3.33020032e-19 8.85517083e-01 1.14482917e-01]
2616,A Bill to make provision for the appointment of the Forensic Science Regulator; to make provision about the Regulator and about the regulation of forensic science; and for connected purposes.,Forensic Science Regulator Act 2021,Commons,2,35,SuccesCommons,[1.84304500e-08 6.43849450e-06 9.99993268e-01 2.75445954e-07]
2046,"A Bill to make provision for a railway between a junction with Phase One of High Speed 2, near Fradley Wood in Staffordshire, and a junction with the West Coast Main Line near Crewe in Cheshire; and for connected purposes.",High Speed Rail (West Midlands-Crewe) Act 2021,Commons,2,30,SuccesCommons,[2.45818372e-03 3.71055976e-04 9.91315110e-01 5.85565039e-03]
2714,A Bill to make provision to end rights to free movement of persons under retained EU law and to repeal other retained EU law relating to immigration; to confer power to modify retained direct EU legislation relating to social security co-ordination; and for connected purposes.,Immigration and Social Security Co-ordination (EU Withdrawal) Act 2020,Commons,2,35,SuccesCommons,[2.62697941e-23 1.31661858e-11 9.99999990e-01 1.03943205e-08]
2700,"A Bill to confer power to amend or supplement the law relating to human medicines, veterinary medicines and medical devices; make provision about the enforcement of regulations, and the protection of health and safety, in relation to medical devices; and for connected purposes.",Medicines and Medical Devices Act 2021,Commons,2,35,FailedLords,[1.35265674e-16 8.73270624e-01 1.32829978e-04 1.26596546e-01]
2826,A Bill to make provision for payments to or in respect of Ministers and holders of Opposition offices on maternity leave.,Ministerial and other Maternity Allowances Act 2021,Commons,2,35,SuccesCommons,[2.52649230e-12 1.45821180e-05 9.98753466e-01 1.23195165e-03]
2519,A Bill to transfer the ownership and management of Monken Hadley Common to Monken Hadley Common Trust and for related purposes.,Monken Hadley Common Act,Commons,2,35,FailedCommons,[0.6182535  0.03091938 0.32638546 0.02444166]
2801,To make provision for the making of orders in connection with national security risks arising from the acquisition of control over certain types of entities and assets; and for connected purposes.,National Security and Investment Act 2021 ,Commons,2,35,SuccessLords,[8.22145393e-37 5.61671719e-18 3.53313025e-01 6.46686975e-01]
2544,To make provision regarding the funding of the health service in England in respect of each financial year until the financial year that ends with 31 March 2024.,NHS Funding Act 2020,Commons,2,35,SuccessLords,[7.87384112e-34 4.01028123e-24 1.56749162e-95 1.00000000e+00]
2774,"A Bill to make provision to change the dates on which non-domestic rating lists must be compiled; and to change the dates by which proposed lists must be sent to billing authorities, the Secretary of State or the Welsh Ministers.",Non-Domestic Rating (Lists) Act 2021,Commons,2,35,FailedLords,[2.73928868e-17 9.99999781e-01 2.18816056e-07 1.93768403e-16]
2727,A Bill to Make provision about legal proceedings and consideration of derogation from the European Convention on Human Rights in connection with operations of the armed forces outside the British Islands.,Overseas Operations (Service Personnel and Veterans) Act 2021,Commons,2,35,SuccesCommons,[4.45832267e-16 7.02929189e-06 9.99204322e-01 7.88649177e-04]
2738,A Bill to make provision about reports of the Boundary Commissions under the Parliamentary Constituencies Act 1986; to make provision about the number of parliamentary constituencies and other rules for the distribution of seats; and for connected purposes.,Parliamentary Constituencies Act 2020,Commons,2,35,FailedLords,[1.95987529e-28 9.49606689e-01 4.93918987e-20 5.03933109e-02]
2839,"A Bill to make provision about the police and other emergency workers; to make provision about collaboration between authorities to prevent and reduce serious violence; to make provision about offensive weapons homicide reviews; to make provision for new offences and for the modification of existing offences; to make provision about the powers of the police and other authorities for the purposes of preventing, detecting, investigating or prosecuting crime or investigating other matters; to make provision about the maintenance of public order; to make provision about the removal, storage and disposal of vehicles; to make provision in
connection with driving offences; to make provision about cautions; to make provision about
bail and remand; to make provision about sentencing, detention, release, management and
rehabilitation of offenders; to make provision about secure 16 to 19 Academies; to make
provision for and in connection with procedures before courts and tribunals; and for
connected purposes.","Police, Crime, Sentencing and Courts Act 2022",Commons,2,35,SuccesCommons,[7.12271628e-100 4.30042556e-076 1.00000000e+000 1.58797652e-050]
2521,To require the Parole Board to take into account any failure by a prisoner serving a sentence for unlawful killing or for taking or making an indecent image of a child to disclose information about the victim.,Prisoners (Disclosure of Information About Victims) Act 2020,Commons,2,35,FailedCommons,[9.99736867e-01 2.77602641e-12 2.63079117e-04 5.39706242e-08]
2626,A Bill to make provision about substance testing in prisons and similar institutions.,Prisons (Substance Testing) Act 2021,Commons,2,35,FailedCommons,[9.83357458e-01 1.32839061e-04 1.42153562e-02 2.29434714e-03]
2781,A Bill To make provision relating to the up-rating of certain social security benefits.,Social Security (Up-rating of Benefits) Act 2020,Commons,2,35,SuccesCommons,[6.06689115e-11 5.61143509e-03 5.78253086e-01 4.16135479e-01]
2762,A Bill to make provision to reduce for a temporary period the amount of stamp duty land tax chargeable on the acquisition of residential property.,Stamp Duty Land Tax (Temporary Relief) Act 2020,Commons,2,35,SuccesCommons,[1.61621122e-62 7.54955631e-17 1.00000000e+00 1.17981440e-21]
2708,A Bill to authorise the use of resources for the years ending with 31 March 2020 and 31 March 2021; to authorise the issue of sums out of the Consolidated Fund for those years; and to appropriate the supply authorised by this Act for the year ending with 31 March 2020.,Supply and Appropriation (Anticipation and Adjustments) Act 2020,Commons,2,35,SuccesCommons,[5.44991866e-48 7.45154252e-14 9.99999985e-01 1.53419444e-08]
