Bill Id,Long Title,Short Title,Origin_House,Status,SessionID,predicted_class,doc_probs
3189,"A Bill to amend the law relating to workplace information and consultation, employment protection and trade union rights to provide safeguards for workers against dismissal and re-engagement on inferior terms and conditions; and for connected purposes",Employment and Trade Union Rights (Dismissal and Re-engagement) Bill [HL],Lords,1,37,SuccessLords,[8.39344303e-41 7.29289294e-05 4.00585751e-12 9.99927071e-01]
3162,A Bill to amend the Child Benefit (Rates) Regulations 2006 to make provision to vary the rate of child benefit over the course of childhood to enable eligible parents to receive a higher rate during a child’s early years and a correspondingly reduced rate when that child is older,Front-loaded Child Benefit Bill [HL],Lords,1,37,FailedLords,[1.14002934e-56 1.00000000e+00 1.97270564e-47 1.30327206e-23]
3179,"A Bill to provide for the High Court in England, Wales and Northern Ireland and the Court of Session in Scotland to make preliminary determinations concerning the undertakings made by the United Kingdom as a Contracting Party to the Convention on the Prevention and Punishment of the Crime of Genocide (“Genocide Convention”) under international law; for the referral of such determinations to relevant international courts or organisations; for response to reports on genocide; and for connected purposes.",Genocide Determination Bill [HL],Lords,1,37,FailedLords,[4.48635787e-23 1.00000000e+00 9.20724702e-22 2.26218365e-21]
3173,A Bill to provide that powers devolved to Senedd Cymru must not be amended or withdrawn without a super-majority vote of its elected members; and for connected purposes,Government of Wales (Devolved Powers) Bill [HL],Lords,1,37,FailedLords,[1.11418331e-10 5.35076913e-01 5.01457059e-04 4.64421630e-01]
3180,"A Bill to re-establish the Office of Health Improvement and Disparities as the Office of Health Promotion; to establish a National Plan for Sport to coordinate, support and maintain access to sporting and recreational facilities essential to public health; and for connected purposes",Health Promotion Bill [HL],Lords,1,37,FailedCommons,[9.63191756e-01 4.63233118e-05 2.53880462e-02 1.13738745e-02]
3171,A Bill to make provision for the delivery of healthy homes and neighbourhoods; to set out the principles that define a “healthy home”; to establish the office of the Healthy Homes Commissioner; and for connected purposes,Healthy Homes Bill [HL],Lords,1,37,FailedLords,[5.33102837e-15 9.99985928e-01 2.04233135e-10 1.40720076e-05]
3169,A Bill to permit young persons to carry out voluntary work on a heritage railway or tramway,Heritage Railways and Tramways (Voluntary Work) Bill [HL],Lords,1,37,FailedLords,[1.90620091e-35 9.99999997e-01 2.44693386e-12 3.40799663e-09]
3370,A Bill to make provision in relation to widening access to and participation in higher education; and for connected purposes.,Higher Education (Widening Access and Participation) Bill [HL],Lords,1,37,SuccessLords,[1.22797612e-09 1.98561273e-01 1.56339068e-01 6.45099658e-01]
3175,A Bill to make provision for the appointment of a Commission to advise the Prime Minister on recommendations to the Crown for the creation of life peerages; to establish principles to be followed in making recommendations; and for connected purposes,House of Lords (Peerage Nominations) Bill [HL],Lords,1,37,FailedLords,[2.51226727e-46 1.00000000e+00 1.46180960e-21 3.29942217e-21]
3314,A Bill to amend the Inheritance Tax Act 1984 to make transfers between siblings exempt in certain circumstances,Inheritance Tax Act 1984 (Amendment) (Siblings) Bill [HL],Lords,1,37,SuccessLords,[1.16638709e-15 1.64212828e-04 1.20578604e-01 8.79257184e-01]
3493,A Bill to make provision in relation to introducing an international element and greater course choice in higher education and research in the United Kingdom; and for connected purposes.,International Higher Education and Research Bill [HL],Lords,1,37,SuccessLords,[3.58108515e-26 1.14107436e-12 3.04924718e-07 9.99999695e-01]
3321,A Bill to amend the Landlord and Tenant Act 1985 to prevent landlords recovering service charges where they have failed to comply with their disclosure obligations under that Act; to commence section 21A of the Landlord and Tenant Act 1985 insofar as is it not already in force; to require landlords to disclose commissions earned on insurance policies; and for connected purposes,Leasehold Reform (Disclosure and Insurance Commissions) Bill [HL],Lords,1,37,FailedLords,[6.19860642e-30 1.00000000e+00 1.28894817e-17 5.00797865e-11]
3337,A Bill to amend the Landlord and Tenant Act 1985 and the Commonhold and Leasehold Reform Act 2002 to limit the right of landlords to recover legal costs in excess of a prescribed scale; to make Tribunal judgments binding on all leaseholders and to require landlords to account to all leaseholders; and for connected purposes,Leasehold Reform (Tribunal Judgments and Legal Costs) Bill [HL],Lords,1,37,FailedLords,[9.82006541e-27 1.00000000e+00 1.71957055e-17 1.07112208e-14]
3165,A Bill to make provision for local authorities to determine their short-term housing needs and housing allocation numbers; and for connected purposes,Local Authority (Housing Allocation) Bill [HL],Lords,1,37,SuccessLords,[1.32249137e-09 1.38198632e-07 2.41506841e-04 9.99758354e-01]
3204,"A Bill to regulate and limit the practice of bottom trawling in marine protected areas, and for connected purposes",Marine Protected Areas (Bottom Trawling) Bill [HL],Lords,1,37,FailedLords,[1.83471549e-17 5.70461078e-01 2.75221949e-01 1.54316972e-01]
3309,"A Bill to make provision for the marriage of same sex couples in certain Overseas Territories, and for connected purposes",Marriage (Same Sex Couples) (Overseas Territories) Bill [HL],Lords,1,37,FailedLords,[5.58566311e-08 9.87658596e-01 8.06805763e-03 4.27329043e-03]
3325,A Bill to amend the Marriage Act 1949 to create an offence of purporting to solemnize an unregistered marriage.,Marriage Act 1949 (Amendment) Bill [HL],Lords,1,37,FailedLords,[5.02205442e-06 9.84155723e-01 2.65381513e-03 1.31854397e-02]
3174,A Bill to require OFCOM to establish a unit to advise the Secretary of State regarding the use of social media platforms to encourage or assist serious self-harm and activities associated with risk of suicide; and for connected purposes,OFCOM (Duty regarding Prevention of Serious Self-harm and Suicide) Bill [HL],Lords,1,37,SuccessLords,[1.75334298e-25 1.74215188e-14 8.88877650e-20 1.00000000e+00]
3188,A Bill to make provision for the regulation of private burial grounds and cemeteries,Private Burial Grounds and Cemeteries Bill [HL],Lords,1,37,SuccessLords,[4.04243543e-03 3.56231339e-01 2.96629535e-04 6.39429596e-01]
3184,A Bill to establish an Office of the Whistleblower to protect whistleblowers and whistleblowing and to uphold the public interest in relation to whistleblowing; to create offences relating to the treatment of whistleblowers and the handling of whistleblowing cases; to repeal the Public Interest Disclosure Act 1998; and for connected purposes,Protection for Whistleblowing Bill [HL],Lords,1,37,SuccesCommons,[2.25750942e-27 2.47537562e-04 8.85988244e-01 1.13764219e-01]
3388,"A Bill to make provision for the protection of care recipients, their carers and for connected purposes.",Protection of Care Recipients and Carers Bill [HL],Lords,1,37,FailedLords,[9.83454861e-08 9.27567454e-01 2.98104313e-02 4.26220166e-02]
3181,"A Bill to establish a public Advocate to provide advice to, and act as data controller for, representatives of the deceased after major incidents",Public Advocate Bill [HL],Lords,1,37,FailedLords,[5.58292656e-14 1.00000000e+00 4.08498945e-19 1.58078456e-28]
3332,A Bill to make provision about mechanisms for promoting and protecting standards of integrity and ethics in the public service; and for connected purposes,Public Service (Integrity and Ethics) Bill [HL],Lords,1,37,SuccessLords,[5.05216121e-18 2.38641548e-02 1.89047457e-01 7.87088388e-01]
3164,A Bill to make provision for leave to enter or remain in the United Kingdom to be granted to the family members of refugees and of people granted humanitarian protection; and to provide for legal aid to be made available in such cases.,Refugees (Family Reunion) Bill [HL],Lords,1,37,FailedLords,[1.62679316e-38 1.00000000e+00 1.71938357e-51 8.24664832e-40]
3328,A Bill to mandate those providing and carrying out regulated or other activities with responsibility for the care of children to report known and suspected child sexual abuse; to protect mandated reporters from detriment; to create a criminal offence of failing to report prescribed concerns; and for connected purposes,Regulated and Other Activities (Mandatory Reporting of Child Sexual Abuse) Bill [HL],Lords,1,37,FailedLords,[2.65911676e-161 1.00000000e+000 6.03711656e-017 4.63112021e-019]
3313,"A Bill to amend the Road Traffic Act 1988 and the Road Traffic Offenders Act 1988 to create criminal offences relating to dangerous, careless or inconsiderate cycling, in particular applying to a pedal cycle, an electrically assisted pedal cycle, and an electric scooter",Road Traffic Offences (Cycling) Bill [HL],Lords,1,37,FailedLords,[1.67568938e-42 1.00000000e+00 9.14044905e-50 1.56943086e-46]
3381,A Bill to amend certain provisions of the Royal Albert Hall Act 1966 relating to the annual contribution payable by the Members of the Corporation towards the general purposes of the Royal Albert Hall; to make further provision regarding the exclusion of the Members from the hall.,Royal Albert Hall Bill [HL],Lords,1,37,FailedLords,[3.65866490e-51 1.00000000e+00 1.18769604e-15 4.34040253e-12]
3183,A Bill to prohibit state-funded schools from admitting students wholly or partially on the basis of criteria relating to ability or aptitude; and for connected purposes,School (Reform of Pupil Selection) Bill [HL],Lords,1,37,FailedLords,[6.65396374e-07 9.99999334e-01 6.83508505e-13 2.24837151e-10]
3156,A Bill To Make provision for the regulation of Academies; about school and local education funding; about the attendance of children at school; about the regulation of independent educational institutions; about teacher misconduct; and for connected purposes,Schools Bill [HL],Lords,1,37,FailedLords,[4.49494655e-06 9.99993143e-01 2.29679667e-06 6.52682316e-08]
3335,A Bill to make provision about individual expression on matters of public interest; for participation in debates on matters of public interest; and for discouraging the use of litigation as a means of limiting expression on matters of public interest,Strategic Litigation Against Public Participation (Freedom of Expression) Bill [HL],Lords,1,37,FailedLords,[2.93760150e-74 1.00000000e+00 1.72434501e-36 1.77903637e-43]
3163,A Bill to remove the limit on the number of children or qualifying young persons included in the calculation of an award of universal credit.,Universal Credit (Removal of Two Child Limit) Bill [HL],Lords,1,37,FailedLords,[1.89580774e-44 9.99999999e-01 6.79772276e-16 9.30336307e-10]
3185,A Bill to require the Secretary of State to include water safety and training in prevention of drowning as a compulsory part of the curriculum for all schools in England,Water Safety (Curriculum) Bill [HL],Lords,1,37,FailedCommons,[9.99952051e-01 7.45470025e-07 9.54474143e-10 4.72028702e-05]
3315,"A Bill to make provision for a public consultation to inform a set of national wellbeing goals; to require public bodies to act in pursuit of the United Kingdom’s environmental, social, economic and cultural wellbeing by meeting wellbeing objectives, publishing future generations impact assessments and accounting for preventative spending; to establish a futures and forecasting report; to establish a Commission for Future Generations for the United Kingdom; to extend the duty of the Office of Budget Responsibility to consider wellbeing and the future generations principle in their work; to add onto a Minister in each government department's portfolio a duty to promote the future generations principle across government policy; to establish a Joint Parliamentary Committee on Future Generations; and for connected purposes.",Wellbeing of Future Generations Bill [HL],Lords,1,37,FailedLords,[1.36272173e-82 1.00000000e+00 5.86156206e-91 3.99718724e-89]
3178,"A Bill to support women in UK sponsored and supported conflict prevention, peace processes, mediation and diplomatic delegations; to ensure systematic gender consideration and responsiveness in UK foreign and defence policy; and for connected purposes.","Women, Peace and Security Bill [HL]",Lords,1,37,FailedLords,[8.80997465e-16 9.99994128e-01 1.52414550e-06 4.34802637e-06]
2879,A Bill to require that age assurance systems for online or digital services or products must meet certain minimum standards; and for connected purposes,Age Assurance (Minimum Standards) Bill [HL],Lords,1,36,SuccessLords,[5.86179240e-12 1.05209981e-07 7.69733580e-06 9.99992197e-01]
2891,A Bill to raise the age of criminal responsibility,Age of Criminal Responsibility Bill [HL],Lords,1,36,FailedLords,[4.53247890e-05 9.98302310e-01 1.36347284e-04 1.51601804e-03]
3019,A Bill to make provision for a certificate to be issued to mothers in respect of miscarried and still-born children not eligible for registration under the Births and Deaths Registration Act 1953; to establish a database for archiving the certificate and recording information about the miscarriage or still-birth; and for connected purposes,Certificate of Loss Bill [HL],Lords,1,36,FailedLords,[1.08497035e-45 1.00000000e+00 8.54739319e-41 5.56488269e-39]
2889,A Bill to require tobacco manufacturers to print health warnings on individual cigarette sticks and cigarette rolling papers,Cigarette Stick Health Warnings Bill [HL],Lords,1,36,FailedLords,[5.26839149e-02 9.46787342e-01 5.20281438e-08 5.28691166e-04]
3095,A Bill to provide for corporate status of and for certain privileges and immunities to be accorded to the international inter-parliamentary organisation of national and sub-national legislatures of Commonwealth countries known as the Commonwealth Parliamentary Association and to its Secretary-General; and for connected purposes,Commonwealth Parliamentary Association (Status) Bill [HL],Lords,1,36,SuccessLords,[8.07527905e-07 7.22936317e-15 1.45830372e-06 9.99997734e-01]
2898,A Bill to make provision for a convention to consider the constitution of the United Kingdom; and for connected purposes,Constitutional Convention Bill [HL],Lords,1,36,SuccessLords,[4.23042117e-14 4.72986894e-13 2.87751435e-03 9.97122486e-01]
3056,"A Bill to make provision for the abolition within construction contracts of the practice of allowing the paying party to withhold, as security against the risk of contractual non-performance by the other party, sums which would otherwise be due; and for connected purposes",Construction (Retentions Abolition) Bill [HL],Lords,1,36,SuccesCommons,[1.04427636e-16 1.73533923e-01 8.24604422e-01 1.86165497e-03]
2885,A Bill to require the coroner or jury at an inquest to record an opinion as to gambling addiction and any other relevant factors in a case of death by suicide; and for connected purposes,Coroners (Determination of Suicide) Bill [HL],Lords,1,36,FailedLords,[1.96794438e-21 1.00000000e+00 3.47357395e-16 8.54564794e-15]
2893,A Bill to amend the Digital Economy Act 2017 in respect of TV licence fee concessions by reference to age,Digital Economy Act 2017 (Amendment) Bill [HL],Lords,1,36,SuccessLords,[1.91674254e-07 5.68162074e-03 9.90684071e-04 9.93327504e-01]
2886,A Bill to bring into force the remaining sections of Part 3 of the Digital Economy Act 2017,Digital Economy Act 2017 (Commencement of Part 3) Bill [HL],Lords,1,36,FailedLords,[5.79994324e-06 9.99974038e-01 1.81351317e-06 1.83480799e-05]
3033,A Bill to amend the Matrimonial Causes Act 1973 and make provision in connection with financial settlements following divorce,Divorce (Financial Provision) Bill [HL],Lords,1,36,FailedLords,[3.49182544e-22 9.99999999e-01 6.87923503e-10 7.04091911e-11]
3085,"A Bill to Amend the succession to the title of Duke of Cornwall, to remove the presumption of Crown immunity applying to the Duke of Cornwall and Duchy of Cornwall; to remove certain exemptions and immunities from the Duke of Cornwall and Duchy of Cornwall; to allow the present Duke of Cornwall to purchase land and estates in land throughout the United Kingdom; to make provision about legal representation of and legal advice given to the Duke and Duchy of Cornwall; and to provide that the Duchy of Cornwall shall become subject to the Crown Estate Act 1961",Duchy of Cornwall Bill [HL],Lords,1,36,FailedLords,[1.51307528e-39 1.00000000e+00 4.12916222e-22 6.02047127e-15]
2878,A Bill to amend the School Standards and Framework Act 1998 to make provision regarding assemblies at state schools without a designated religious character in England; to repeal the requirement for those schools to hold collective worship; and for connected purposes,Education (Assemblies) Bill [HL],Lords,1,36,FailedLords,[9.95730846e-69 9.99999999e-01 1.94661735e-19 1.00995022e-09]
2874,A Bill to make provision in the national curriculum regarding sustainable citizenship and protection of the environment,Education (Environment and Sustainable Citizenship) Bill [HL],Lords,1,36,SuccessLords,[9.33243459e-06 7.38755267e-11 2.11649654e-05 9.99969503e-01]
2872,A Bill to establish a publicly owned body to provide insurance for home owners at cost against selling their homes to pay for elderly social care; and for connected purposes,Elderly Social Care (Insurance) Bill [HL],Lords,1,36,SuccessLords,[1.16257316e-02 3.83573302e-07 4.25446835e-11 9.88373885e-01]
3089,A Bill to enable London Borough Councils and the Common Council of the City of London to achieve reductions in airborne emissions from specified plant in their areas and to make provision for the Secretary of State to set emission limits for such plant; to provide for fixed penalty notices in specified circumstances; and for connected purposes,Emissions Reduction (Local Authorities in London) Bill [HL],Lords,1,36,FailedLords,[5.70443540e-35 1.00000000e+00 6.01063712e-16 4.22546597e-28]
2887,A Bill to prohibit the use of raised laying or battery cages to keep certain game birds for the purpose of producing eggs; to set minimum space requirements for enclosures for such birds; and for connected purposes,Game Birds (Cage Breeding) Bill [HL],Lords,1,36,SuccessLords,[2.29136127e-09 1.17654546e-12 3.66050174e-10 9.99999997e-01]
3139,"A Bill to make provision about the targets, plans and policies for the delivery of healthy homes and neighbourhoods; to set out the principles that define a “healthy home”; to make provision for statements and reports about healthy homes; to establish the office of the Healthy Homes Commissioner; to make provisions to ensure local housing needs are met; and for connected purposes",Healthy Homes Bill [HL],Lords,1,36,FailedLords,[5.71512012e-53 1.00000000e+00 3.98190193e-27 1.93200722e-14]
2871,A Bill to make it an offence to provide or advertise cheating services for Higher Education assessments,Higher Education Cheating Services Prohibition Bill [HL],Lords,1,36,FailedLords,[7.20098685e-07 9.95054630e-01 4.94454126e-03 1.08654586e-07]
2881,A Bill to amend the House of Lords Act 1999 so as to abolish the system of by-elections for hereditary peers,House of Lords (Hereditary Peers) (Abolition of By-Elections) Bill [HL],Lords,1,36,FailedLords,[1.47742357e-05 9.99985223e-01 1.41460079e-19 3.02521082e-09]
3028,A Bill to make provision for the appointment of a Commission to advise the Prime Minister on recommendations to the Crown for the creation of life peerages; to establish principles to be followed in making recommendations; and for connected purposes,House of Lords (Peerage Nominations) Bill [HL],Lords,1,36,FailedLords,[2.51226727e-46 1.00000000e+00 1.46180960e-21 3.29942217e-21]
3082,A Bill to mandate training on learning disability and autism for all health and social care staff undertaking regulated activities in England; and to provide for the Secretary of State to publish a code of practice for specialist training on learning disability and autism,Mandatory Training on Learning Disabilities and Autism Bill [HL],Lords,1,36,FailedLords,[1.77831801e-46 1.00000000e+00 4.69838702e-56 1.60381092e-44]
3017,A Bill to amend the Marriage Act 1949 to create an offence of purporting to solemnize an unregistered marriage,Marriage Act 1949 (Amendment) Bill [HL],Lords,1,36,FailedLords,[5.49617887e-07 9.97999994e-01 2.24513682e-04 1.77494290e-03]
3034,A Bill to make provision to increase the energy performance of buildings; and for connected purposes,Minimum Energy Performance of Buildings Bill [HL],Lords,1,36,FailedLords,[1.47902779e-27 9.82050103e-01 1.22740040e-10 1.79498966e-02]
2892,A Bill to prohibit the falsification of slavery and human trafficking statements; to establish minimum standards of transparency in supply chains in relation to modern slavery and human trafficking; to prohibit companies using supply chains which fail to demonstrate minimum standards of transparency; and for connected purposes,Modern Slavery (Amendment) Bill [HL],Lords,1,36,FailedLords,[1.58370101e-118 1.00000000e+000 3.95797570e-064 1.20174550e-027]
2890,"A Bill to establish the Office for Demographic Change with the duty of collecting evidence about and analysing the impact of population change, and considering future changes in the population of the United Kingdom and their consequences; and for connected purposes",Office for Demographic Change Bill [HL],Lords,1,36,FailedLords,[5.61004465e-40 1.00000000e+00 1.44612542e-12 1.24828878e-15]
2870,A Bill to make provision for an Office of the Whistleblower,Office of the Whistleblower Bill [HL],Lords,1,36,SuccesCommons,[0.2500111  0.24994273 0.25002314 0.25002302]
2884,A Bill to make provision about planning applications for onshore wind installations,Onshore Wind Bill [HL],Lords,1,36,FailedLords,[2.34278905e-02 9.76572109e-01 8.80970449e-14 1.44905772e-10]
2873,A Bill to make amendments to the Human Tissue Act 2004 concerning consent to activities for the purposes of transplantation outside the United Kingdom and consent for imported cadavers to be on display,Organ Tourism and Cadavers on Display Bill [HL],Lords,1,36,SuccesCommons,[5.75656876e-04 1.39813228e-01 8.59611093e-01 2.21659254e-08]
3144,A Bill to prohibit licensing to search and bore for petroleum and onshore hydraulic fracturing activities; to amend the principal objective for the Oil and Gas Authority to be to meet the carbon reduction target for 2050 under the Climate Change Act 2008; and to provide for the Oil and Gas Authority to produce strategies which include the phasing out of the extraction and use of petroleum and transitional planning towards renewable energies,Petroleum (Amendment) Bill [HL],Lords,1,36,FailedLords,[5.36138671e-35 1.00000000e+00 2.16968969e-26 2.06608065e-18]
3074,A Bill to regulate the use of automated decision-making in the public sector; to require a public authority to complete an algorithmic impact assessment in prescribed form where it procures or develops an automated decision-making system; to establish a Minister for standards in algorithm use; and for connected purposes,Public Authority Algorithm Bill [HL],Lords,1,36,FailedLords,[2.59000919e-44 1.00000000e+00 2.41656621e-26 2.73881587e-17]
2883,A Bill to make provision for leave to enter or remain in the United Kingdom to be granted to the family members of refugees and of people granted humanitarian protection; and to provide for legal aid to be made available in such cases,Refugees (Family Reunion) Bill [HL],Lords,1,36,FailedLords,[2.16182296e-39 1.00000000e+00 3.52525352e-52 3.92560037e-42]
2888,A Bill to reduce the voting age to 16 for UK parliamentary elections and all local elections in England,Representation of the People (Young People’s Enfranchisement) Bill [HL],Lords,1,36,FailedCommons,[9.98507993e-01 1.49197094e-03 4.39847123e-14 3.62262029e-08]
3090,A Bill to amend the Road Traffic Act 1988 to lower the prescribed limit of alcohol in relation to driving or being in charge of a vehicle,Road Traffic Act 1988 (Alcohol Limits) (Amendment) Bill [HL],Lords,1,36,FailedLords,[1.78509531e-15 1.00000000e+00 4.14625576e-12 1.96340634e-15]
3078,"A Bill Amend the Road Traffic Act 1988 and the Road Traffic Offenders Act 1988 to create criminal offences relating to dangerous, careless or inconsiderate cycling, in particular applying to a pedal cycle, an electrically assisted pedal cycle, and an electric scooter",Road Traffic Offences (Cycling) Bill [HL],Lords,1,36,FailedLords,[1.69024804e-42 1.00000000e+00 2.74307171e-49 4.76005979e-46]
2882,A Bill to place a duty on water companies to ensure that untreated sewage is not discharged into rivers and other inland waters,Sewage (Inland Waters) Bill [HL],Lords,1,36,FailedCommons,[0.40684109 0.1391931  0.20892548 0.24504033]
2876,"A Bill to make provision for the creation of a single status for workers by amending the meaning of “employee”, “worker”, “employer” and related expressions in the Trade Union and Labour Relations (Consolidation) Act 1992, the Employment Rights Act 1996 and cognate legislation; and for connected purposes",Status of Workers Bill [HL],Lords,1,36,FailedLords,[1.37932560e-16 9.71539463e-01 7.50797756e-03 2.09525590e-02]
3140,A Bill to make provision about individual expression on matters of public interest; for participation in debates on matters of public interest; and for discouraging the use of litigation as a means of limiting expression on matters of public interest,Strategic Litigation Against Public Participation (Freedom of Expression) Bill [HL],Lords,1,36,FailedLords,[2.93760150e-74 1.00000000e+00 1.72434501e-36 1.77903637e-43]
3119,"A Bill to make provision in connection with the deployment of UK armed forces outside the United Kingdom, overseas territories and Crown dependencies; to make provision for the approval by Parliament of a declaration of war by Her Majesty’s Government; and for connected purposes",War Powers Bill [HL],Lords,1,36,SuccessLords,[1.24489608e-52 2.49478674e-02 6.40443658e-03 9.68647696e-01]
2869,"A Bill to make provision for a public consultation to inform a set of national wellbeing goals; to require public bodies to act in pursuit of the United Kingdom’s environmental, social, economic and cultural wellbeing by meeting wellbeing objectives, publishing future generations impact assessments and accounting for preventative spending; to establish a futures and forecasting report; to establish a Commission for Future Generations for the United Kingdom; to extend the duty of the Office of Budget Responsibility to consider wellbeing and the future generations principle in their work; to add onto a Minister in each government department's portfolio a duty to promote the future generations principle across government policy; to establish a Joint Parliamentary Committee on Future Generations; and for connected purposes",Wellbeing of Future Generations Bill [HL],Lords,1,36,FailedLords,[3.11474052e-86 1.00000000e+00 2.89664833e-91 1.59466081e-88]
2556,A Bill to decriminalise the consensual termination of a pregnancy which has not exceeded its twenty-fourth week and in other prescribed circumstances; and to create a criminal offence for non-consensual termination of pregnancy,Abortion Bill [HL],Lords,1,35,FailedLords,[1.03109904e-20 1.00000000e+00 4.75054618e-23 6.66184975e-21]
2536,A Bill to make provision for NHS service commissioners to ensure that persons for whom they have responsibility for commissioning physical and mental health services have access to specialist and generalist palliative care and support services; to enable hospices to access pharmaceutical services on the same basis as other services commissioned by a clinical commissioning group; and to make provision for treatment of children with a life-limiting illness,Access to Palliative Care and Treatment of Children Bill [HL],Lords,1,35,FailedLords,[4.84033956e-10 1.00000000e+00 5.82270215e-25 3.39776438e-29]
2613,A Bill to raise the age of criminal responsibility,Age of Criminal Responsibility Bill [HL],Lords,1,35,FailedLords,[4.53247890e-05 9.98302310e-01 1.36347284e-04 1.51601804e-03]
2571,"A Bill to make provision to provide posthumous pardons to armed forces personnel convicted of, or cautioned for, certain abolished offences",Armed Forces (Posthumous Pardons) Bill [HL],Lords,1,35,SuccesCommons,[1.07638215e-53 5.56705317e-07 9.99999443e-01 1.18926295e-13]
