id,predicted_class,doc_probs
1912,SuccessLords,[9.24652947e-38 4.97816613e-28 5.01175043e-32 1.00000000e+00]
560,SuccessLords,[2.44530510e-13 2.54031101e-10 3.16591150e-21 1.00000000e+00]
1378,SuccessLords,[3.26304825e-12 6.90583064e-11 3.78933015e-24 1.00000000e+00]
1287,SuccessLords,[1.42107202e-12 8.31294378e-08 1.61811393e-17 9.99999917e-01]
2276,SuccessLords,[6.62863919e-18 8.62595631e-15 3.96409852e-19 1.00000000e+00]
206,SuccessLords,[1.16327809e-40 7.55870100e-29 3.75336168e-31 1.00000000e+00]
209,SuccessLords,[2.04267299e-45 7.31191405e-33 2.11587665e-33 1.00000000e+00]
383,SuccessLords,[1.46664710e-19 1.10224694e-19 1.06364777e-28 1.00000000e+00]
1382,FailedCommons,[6.22219051e-01 3.77761727e-01 3.60468051e-13 1.92217390e-05]
209,SuccessLords,[2.04267299e-45 7.31191405e-33 2.11587665e-33 1.00000000e+00]
1677,SuccessLords,[2.25869631e-49 3.11595209e-61 1.31422252e-77 1.00000000e+00]
2866,SuccessLords,[2.12017244e-10 5.27257950e-07 2.38833989e-09 9.99999470e-01]
205,SuccessLords,[5.18167556e-34 8.84492271e-16 1.95006941e-40 1.00000000e+00]
206,SuccessLords,[1.16327809e-40 7.55870100e-29 3.75336168e-31 1.00000000e+00]
1703,SuccessLords,[1.72122826e-07 1.22017606e-06 7.51837452e-12 9.99998608e-01]
2166,SuccessLords,[2.28111429e-17 8.17967205e-20 6.11797410e-30 1.00000000e+00]
798,SuccessLords,[3.28846873e-24 6.60292950e-16 4.24939607e-26 1.00000000e+00]
1168,SuccessLords,[9.56765216e-12 2.10908550e-07 9.30307610e-18 9.99999789e-01]
1719,SuccessLords,[9.01561573e-46 3.05331448e-46 3.54185169e-58 1.00000000e+00]
1719,SuccessLords,[9.01561573e-46 3.05331448e-46 3.54185169e-58 1.00000000e+00]
2864,SuccessLords,[2.81685941e-63 1.95090857e-56 2.27329907e-32 1.00000000e+00]
1720,SuccessLords,[2.02521992e-32 3.93307834e-26 6.28845996e-38 1.00000000e+00]
1325,SuccessLords,[0.17120924 0.16502805 0.1000409  0.56372181]
356,SuccessLords,[3.72213393e-36 2.39265590e-27 2.48261140e-40 1.00000000e+00]
356,SuccessLords,[3.72213393e-36 2.39265590e-27 2.48261140e-40 1.00000000e+00]
642,SuccessLords,[3.19580885e-08 5.57016562e-05 8.23865435e-14 9.99944266e-01]
1107,SuccessLords,[6.81778218e-07 1.17768293e-07 1.21062310e-15 9.99999200e-01]
287,SuccessLords,[0.02480225 0.02283664 0.00300015 0.94936096]
210,SuccessLords,[3.99582468e-27 6.13127495e-21 2.53065452e-31 1.00000000e+00]
1086,SuccessLords,[5.95795374e-03 1.43775587e-03 1.92408945e-04 9.92411881e-01]
2865,SuccessLords,[1.14556256e-09 2.00179661e-06 1.08801312e-19 9.99997997e-01]
545,SuccessLords,[5.77330364e-12 4.80851581e-11 6.94263535e-20 1.00000000e+00]
2524,SuccessLords,[7.90478366e-18 8.85203449e-14 1.49330422e-23 1.00000000e+00]
1585,SuccessLords,[2.62041972e-09 3.63428988e-17 2.82923769e-18 9.99999997e-01]
243,SuccessLords,[3.21825201e-08 1.42632454e-07 2.37702067e-18 9.99999825e-01]
2877,SuccessLords,[2.72308561e-16 8.38067644e-11 6.04938235e-19 1.00000000e+00]
1930,SuccessLords,[3.32828663e-33 1.39907715e-27 3.05175105e-40 1.00000000e+00]
1111,SuccessLords,[1.19232863e-18 6.84891620e-16 1.89938629e-26 1.00000000e+00]
205,SuccessLords,[5.18167556e-34 8.84492271e-16 1.95006941e-40 1.00000000e+00]
206,SuccessLords,[1.16327809e-40 7.55870100e-29 3.75336168e-31 1.00000000e+00]
206,SuccessLords,[1.16327809e-40 7.55870100e-29 3.75336168e-31 1.00000000e+00]
1377,SuccessLords,[7.74303634e-27 6.09193489e-30 5.03202534e-44 1.00000000e+00]
1696,SuccessLords,[3.41703590e-11 1.72159128e-12 8.04196776e-20 1.00000000e+00]
799,SuccessLords,[7.09386937e-31 2.21108095e-23 6.03620615e-37 1.00000000e+00]
1574,SuccessLords,[2.44188316e-14 4.92969824e-09 1.97171246e-16 9.99999995e-01]
210,SuccessLords,[3.99582468e-27 6.13127495e-21 2.53065452e-31 1.00000000e+00]
1719,SuccessLords,[9.01561573e-46 3.05331448e-46 3.54185169e-58 1.00000000e+00]
1930,SuccessLords,[3.32828663e-33 1.39907715e-27 3.05175105e-40 1.00000000e+00]
1098,SuccessLords,[1.72730313e-10 1.10953829e-06 8.23389458e-15 9.99998890e-01]
2468,SuccessLords,[9.61907408e-08 6.66369128e-07 3.07813572e-17 9.99999237e-01]
1720,SuccessLords,[2.02521992e-32 3.93307834e-26 6.28845996e-38 1.00000000e+00]
361,SuccessLords,[4.07873764e-14 2.39390607e-15 2.60008751e-26 1.00000000e+00]
1996,SuccessLords,[1.67644690e-13 3.75181784e-14 4.30774942e-11 1.00000000e+00]
1584,SuccessLords,[2.02690611e-14 7.47011930e-16 1.74958998e-26 1.00000000e+00]
205,SuccessLords,[5.18167556e-34 8.84492271e-16 1.95006941e-40 1.00000000e+00]
815,SuccessLords,[1.43776327e-14 4.49418394e-08 1.38828089e-13 9.99999955e-01]
563,SuccessLords,[2.93948152e-22 7.14177166e-20 2.67779326e-26 1.00000000e+00]
216,SuccessLords,[3.06380866e-24 1.74522450e-24 1.20920633e-33 1.00000000e+00]
1171,SuccessLords,[4.90167925e-25 2.58625836e-39 3.98329066e-39 1.00000000e+00]
547,SuccessLords,[7.67088008e-04 7.16055068e-05 2.02412465e-12 9.99161306e-01]
210,SuccessLords,[3.99582468e-27 6.13127495e-21 2.53065452e-31 1.00000000e+00]
2572,FailedLords,[1.61194551e-08 8.80863500e-01 3.91732812e-17 1.19136484e-01]
1280,SuccessLords,[6.04131880e-03 8.11911879e-03 1.86723728e-07 9.85839376e-01]
741,SuccessLords,[3.83698401e-08 8.85296936e-06 6.85587876e-14 9.99991109e-01]
2525,SuccessLords,[7.76097069e-05 9.20373553e-03 1.53602944e-07 9.90718501e-01]
564,SuccessLords,[7.46854798e-24 1.12035322e-30 2.37942664e-45 1.00000000e+00]
216,SuccessLords,[3.06380866e-24 1.74522450e-24 1.20920633e-33 1.00000000e+00]
