Bill Id,Long Title,Short Title,Origin_House,Status,SessionID,predicted_class,doc_probs
3895,A Bill to make provision for the relocation of Norwich Livestock Market; and for connected purposes.,Norwich Livestock Market Bill [HL],Lords,1,39,SuccesCommons,[-5.27540956e+00 -7.66828176e-02 -1.53705036e-03 -2.42985808e-02]
3771,A Bill to make provision in connection with the recognition of the State of Palestine.,Palestine Statehood (Recognition) Bill [HL],Lords,1,39,SuccesCommons,[-0.57270102 -3.11880093 -0.03074867 -1.07748761]
3761,A Bill to make provision to extend permitted development rights to allow householders to improve and extend their residential properties; and for connected purposes.,Permitted Development Rights (Extension) Bill [HL],Lords,1,39,SuccessLords,[-170.64649019  -39.80406806  -78.14662875  -36.81677573]
3752,A Bill to make provision about the marketing or use of products in the United Kingdom; about units of measurement and the quantities in which goods are marketed in the United Kingdom; and for connected purposes.,Product Regulation and Metrology Bill [HL],Lords,1,39,FailedCommons,[ -8.44284117 -20.0950383  -17.17598963 -23.26906162]
3766,A Bill to make provision about the types of things that are capable of being objects of personal property rights.,Property (Digital Assets etc) Bill [HL],Lords,1,39,FailedLords,[-32.92650687 -14.57073335 -25.60355707 -20.23576977]
3760,A Bill to regulate the use of automated and algorithmic tools in decision-making processes in the public sector; to require public authorities to complete an impact assessment of automated and algorithmic decision-making systems; to ensure the adoption of transparency standards for such systems; and for connected purposes.,Public Authority Algorithmic and Automated Decision-Making Systems Bill [HL],Lords,1,39,FailedLords,[-142.32555288  -80.1584344  -151.01590305 -138.51009322]
3924,A Bill to make provision about mechanisms for promoting and protecting standards of integrity and ethics in the public service; to make provision about appointments to the House of Lords and the House of Lords Appointments Commission; and for connected purposes.,"Public Service (Ethics, Integrity and Independence) Bill [HL]",Lords,1,39,FailedLords,[-74.58172449 -24.09605253 -44.52464888 -38.03029691]
3747,A Bill to make provision for leave to enter or remain in the United Kingdom to be granted to the family members of refugees and of people granted humanitarian protection; to provide for legal aid to be made available in such cases; and for connected purposes.,Refugees (Family Reunion) Bill [HL],Lords,1,39,FailedLords,[-120.68190616  -18.82804815 -141.73004254 -108.24188496]
3743,A Bill to mandate those providing and carrying out regulated or other activities with responsibility for the care of children to report known and suspected child sexual abuse; to protect mandated reporters from detriment; to create a criminal offence of failing to report prescribed concerns; and for connected purposes.,Regulated and Other Activities (Mandatory Reporting of Child Sexual Abuse) Bill [HL],Lords,1,39,FailedLords,[-414.33260443  -76.4357801  -114.60736891 -119.93618601]
3934,"A bill to amend the Road Traffic Act 1988, the Road Traffic Offenders Act 1988 and the Vehicle Excise and Registration Act 1994 to regulate cycling.",Regulation of Cycling Bill [HL],Lords,1,39,SuccesCommons,[-12.51433238  -6.06072606  -2.85740794  -4.97493805]
3911,"A bill to amend the Road Traffic Act 1988 and the Road Traffic Offenders Act 1988 to create criminal offences relating to dangerous, careless or inconsiderate cycling and cycling without compulsory insurance, in particular applying to pedal cycles, electrically assisted pedal cycles and electric scooters; to publish an annual report on cycling offences; and to require a review of the impact of the dangerous use of electric scooters on other road users.",Road Traffic Offences (Cycling) Bill [HL],Lords,1,39,FailedLords,[-292.47749     -90.84843949 -264.03112948 -230.74136367]
3381,A Bill to amend certain provisions of the Royal Albert Hall Act 1966 relating to the annual contribution payable by the Members of the Corporation towards the general purposes of the Royal Albert Hall; to make further provision regarding the exclusion of the Members from the hall.,Royal Albert Hall Bill [HL],Lords,1,37,FailedLords,[-123.02475835   -6.8900169   -41.25677797  -33.05307093]
3874,A bill to make provision to require every school to have access to a qualified mental health professional; and for connected purposes.,Schools (Mental Health Professionals) Bill [HL],Lords,1,39,FailedLords,[-65.19875081 -17.09637097 -44.09432232 -46.03555139]
3748,A Bill to amend the Statutory Instruments Act 1946; to make provision for the conditional amendment of statutory instruments; and for connected purposes.,Statutory Instruments (Amendment) Bill [HL],Lords,1,39,SuccesCommons,[-31.57979859 -15.72365932  -9.59867684 -10.51318242]
3773,A Bill to amend the definition of still-birth to apply from 20 weeks into a pregnancy; and for connected purposes.,Still-Birth (Definition) Bill [HL],Lords,1,39,FailedLords,[-25.28164935  -8.26884683 -21.26295729 -19.93388756]
3740,"A Bill to make provision for and in connection with the making available of information about support available for infants, parents and carers of infants, and prospective parents and carers, including reporting requirements relating to such support; and for connected purposes.",Support for Infants and Parents etc (Information) Bill [HL],Lords,1,39,FailedCommons,[ -67.37391064 -115.31337513  -93.30754997  -79.42079276]
3763,A Bill to equalise the amount of the standard allowance included in an award of universal credit to which a claimant who has left care is entitled with the amount of that allowance to which a claimant aged 25 or over is entitled; and for connected purposes.,Universal Credit (Standard Allowance Entitlement of Care Leavers) Bill [HL],Lords,1,39,FailedLords,[-117.07627807  -85.29075559 -116.28780309 -109.33702073]
3754,"A Bill to support women in UK-sponsored and supported conflict prevention, peace processes, mediation and diplomatic delegations; to ensure systematic gender consideration and responsiveness in UK foreign and defence policy; and for connected purposes.","Women, Peace and Security Bill [HL]",Lords,1,39,FailedLords,[-51.50985721 -16.16213868 -30.24559294 -29.30952575]
3554,A Bill to lower the gestational time limit for abortion from twenty-four weeks to twenty-two weeks.,Abortion (Gestational Time Limit Reduction) Bill [HL],Lords,1,38,FailedLords,[-12.07516044  -2.19777206 -11.42338338 -11.98949455]
3518,A Bill to amend the Alternative Investment Fund Managers Regulations 2013 to remove Listed Investment Companies from Alternative Investment Fund designation; to make related changes to other relevant legislation; and for connected purposes.,Alternative Investment Fund Designation Bill [HL],Lords,1,38,SuccesCommons,[-16.19439831 -11.71756251  -5.72621481 -14.34593209]
3515,To amend the Arbitration Act 1996.,Arbitration Bill [HL],Lords,1,38,FailedCommons,[0. 0. 0. 0.]
3519,A Bill to make provision for the regulation of Artificial Intelligence; and for connected purposes.,Artificial Intelligence (Regulation) Bill [HL],Lords,1,38,SuccesCommons,[-6.92017255e+00 -1.88424816e-01 -1.65554731e-03 -7.07190713e-01]
3530,A Bill to make provision for leave to enter the United Kingdom to be granted to people for the purposes of making an application for asylum; and for connected purposes.,Asylum Application (Entry to the United Kingdom) Bill [HL],Lords,1,38,SuccessLords,[-52.16844737 -82.15188402 -49.67824397 -22.56504571]
3529,A Bill to require the Secretary of State to conduct a review into the risks associated with at-home early medical abortions; and for connected purposes.,At-Home Early Medical Abortion (Review) Bill [HL],Lords,1,38,SuccessLords,[-39.57487283 -33.4550263  -26.76530196 -26.45241377]
3527,"A Bill to place a duty on commercial organisations and public authorities to prevent human rights and environmental harms, including an obligation to conduct and publish human rights and environmental due diligence assessments on their own operations, subsidiaries, and value chains; to make provision for civil liability, penalties, and a criminal offence for failures to comply with the duty; and for connected purposes.",Commercial Organisations and Public Authorities Duty (Human Rights and Environment) Bill [HL],Lords,1,38,SuccessLords,[-502.34148968 -121.73615289 -194.44764695 -112.33604393]
3512,A Bill to prohibit sexual orientation and gender identity conversion therapy; and for connected purposes.,Conversion Therapy Prohibition (Sexual Orientation and Gender Identity) Bill [HL],Lords,1,38,SuccessLords,[-12.4347641  -11.05429976 -12.41819601  -8.23342763]
3528,"A Bill to require the coroner, following an inquest, to record an opinion as to the relevant factors in a case of death by suicide; and for connected purposes.",Coroners (Determination of Suicide) Bill [HL],Lords,1,38,FailedLords,[-47.62402241  -2.79693631 -40.37108576 -36.9627155 ]
3539,A Bill to disestablish the Church of England; to make provision for the protection of freedom of religion or belief; and for connected purposes.,Disestablishment of the Church of England Bill [HL],Lords,1,38,SuccesCommons,[-14.07256003  -7.85784989  -6.8016825   -8.87775053]
3531,A Bill to introduce the crime of ecocide; and for connected purposes.,Ecocide Bill [HL],Lords,1,38,SuccessLords,[-3.06382483 -8.05467751 -3.69759647 -2.81384383]
3719,A Bill to make provision about statements related to values of British citizenship in education in England and Wales.,Education (Values of British Citizenship) Bill [HL],Lords,1,38,SuccessLords,[-20.61570666  -9.75548286 -14.60721847  -2.92156013]
3516,"A Bill to amend the law relating to workplace information and consultation, employment protection and trade union rights to provide safeguards for workers against dismissal and re-engagement on inferior terms and conditions; and for connected purposes.",Employment and Trade Union Rights (Dismissal and Re-engagement) Bill [HL],Lords,1,38,SuccessLords,[-160.07929352  -84.94641953  -99.27761456  -79.12317117]
3524,A Bill to make provision for a Foetal Sentience Committee to review current understanding of the sentience of the human foetus and to inform policy-making; and for connected purposes.,Foetal Sentience Committee Bill [HL],Lords,1,38,SuccessLords,[-12.88574043  -7.52684189 -11.32048994  -6.43933085]
3521,A Bill to make provision about prevention of and response to genocide and other atrocity crimes.,Genocide (Prevention and Response) Bill [HL],Lords,1,38,SuccesCommons,[-10.29478765  -4.61523812  -4.19212181  -5.20710245]
3535,"A Bill to provide for the High Court in England, Wales and Northern Ireland and the Court of Session in Scotland to make preliminary determinations concerning the undertakings made by the United Kingdom as a Contracting Party to the Convention on the Prevention and Punishment of the Crime of Genocide (“Genocide Convention”) under international law; for the referral of such determinations to relevant international courts or organisations; for response to reports on genocide; and for connected purposes.",Genocide Determination Bill [HL],Lords,1,38,FailedLords,[-62.96693198 -11.50851605 -59.9453972  -59.04647244]
3536,A Bill to promote the protection and stewardship of heritage trees in England; and for connected purposes.,Heritage Trees Bill [HL],Lords,1,38,FailedLords,[-11.7513303   -0.49088065  -7.48856227  -4.30400461]
3537,A Bill to amend the House of Lords Act 1999 so as to abolish the system of by-elections for hereditary peers.,House of Lords (Hereditary Peers) (Abolition of By-Elections) Bill [HL],Lords,1,38,FailedLords,[-13.45881549  -2.35079161 -38.92807744 -16.46235429]
3517,A Bill to amend the Housing Act 1988 so that long leases of residential dwellings are not deemed to be assured tenancies for the purposes of that Act; and for connected purposes.,Housing Act 1988 (Amendment) Bill [HL],Lords,1,38,SuccesCommons,[-65.45394733 -53.04327949 -51.18572967 -58.64810853]
3702,A Bill to amend section 58AA of the Courts and Legal Services Act 1990 to make provision about the enforceability of litigation funding agreements.,Litigation Funding Agreements (Enforceability) Bill [HL],Lords,1,38,SuccessLords,[-21.52397763 -11.36848331 -13.26997983 -10.83067347]
3698,"A Bill to make provision for establishing a new government Ministry, the Ministry for Poverty Prevention; to make provision for the objectives and powers of that Ministry; to make provision that the Ministry can only be abolished or combined with another department by an Act of Parliament; to make provision for reporting requirements on the Ministry’s work; to make provision for a power to create binding poverty reduction targets; and for connected purposes.",Ministry for Poverty Prevention Bill [HL],Lords,1,38,SuccessLords,[-261.41216354  -89.87982047 -119.05193408  -72.57984884]
3532,A Bill to make provision for the protection of care recipients and their carers; and for connected purposes.,Protection of Care Recipients and Carers Bill [HL],Lords,1,38,FailedLords,[-24.49495624  -4.95431678 -14.40243212 -10.91227681]
3552,A Bill to make provision about mechanisms for promoting and protecting standards of integrity and ethics in the public service; and for connected purposes.,Public Service (Integrity and Ethics) Bill [HL],Lords,1,38,FailedLords,[-60.28447198 -18.85353463 -35.49556834 -29.75051178]
3685,"A Bill to amend the Road Traffic Act 1988 and the Road Traffic Offenders Act 1988 to create criminal offences relating to dangerous, careless or inconsiderate cycling, in particular applying to pedal cycles, electrically assisted pedal cycles and electric scooters; and to require a review of the impact of the dangerous use of electric scooters on other road users.",Road Traffic Offences (Cycling) Bill [HL],Lords,1,38,FailedLords,[-135.40938849  -32.01490727 -156.14585422 -139.44989446]
3381,A Bill to amend certain provisions of the Royal Albert Hall Act 1966 relating to the annual contribution payable by the Members of the Corporation towards the general purposes of the Royal Albert Hall; to make further provision regarding the exclusion of the Members from the hall.,Royal Albert Hall Bill [HL],Lords,1,37,FailedLords,[-123.02475835   -6.8900169   -41.25677797  -33.05307093]
3525,A Bill to make provision to require every school to have access to a qualified mental health professional; and for connected purposes.,Schools (Mental Health Professionals) Bill [HL],Lords,1,38,FailedLords,[-36.53122236 -15.10576301 -37.05321233 -41.86867774]
3538,"A Bill to make provision for the creation of a single status for workers by amending the meaning of “employee”, “worker”, “employer” and related expressions in the Trade Union and Labour Relations (Consolidation) Act 1992, the Employment Rights Act 1996 and cognate legislation; and for connected purposes.",Status of Workers Bill [HL],Lords,1,38,FailedLords,[-51.22782899 -17.49838786 -22.57285192 -23.59004606]
3563,A Bill to amend the definition of still-birth to apply from 20 weeks into a pregnancy; and for connected purposes.,Still-Birth (Definition) Bill [HL],Lords,1,38,FailedLords,[-25.28164935  -8.26884683 -21.26295729 -19.93388756]
3513,A Bill to amend the law regarding succession to peerages and baronetcies; and for connected purposes.,Succession to Peerages and Baronetcies Bill [HL],Lords,1,38,FailedLords,[-28.16738482  -6.64790425 -10.51299189 -12.76350311]
3534,A Bill to ensure that people in wheelchairs are able to access all public buildings via ramps or other measures; and for connected purposes.,Wheelchair Access Bill [HL],Lords,1,38,FailedLords,[-34.35511894  -5.84575888 -15.58295628 -17.15924116]
3522,A Bill to make provision for certain employers to be required to publish information about differences in pay between people from prescribed ethnic backgrounds; and connected purposes.,Workforce Information (Ethnicity) Bill [HL],Lords,1,38,FailedLords,[-57.5720965  -45.64874943 -59.56728526 -63.47810179]
3385,A Bill to amend the Government of Wales Act 2006 and to devolve powers to set bank holidays.,Bank Holidays (Wales) Bill [HL],Lords,1,37,SuccessLords,[-15.37931521 -22.49056088 -19.0288275   -9.1310742 ]
3316,A Bill to make provision for a certificate to be issued to mothers in respect of miscarried and still-born children not eligible for registration under the Births and Deaths Registration Act 1953; to establish a database for archiving the certificate and recording information about the miscarriage or still-birth; and for connected purposes.,Certificate of Loss Bill [HL],Lords,1,37,FailedLords,[-103.08321373   -0.76755675  -94.90923621  -90.03390666]
3161,"A Bill to establish the right to breathe clean air; to require the Secretary of State to achieve and maintain clean air in England and Wales; to involve the UK Health Security Agency in setting and reviewing pollutants and their limits; to enhance the powers, duties and functions of various agencies and authorities in relation to air pollution; to establish the Citizens’ Commission for Clean Air with powers to institute or intervene in legal proceedings; to require the Secretary of State and the relevant national authorities to apply environmental principles in carrying out their duties under this Act and the clean air enactments; and for connected purposes",Clean Air (Human Rights) Bill [HL],Lords,1,37,FailedLords,[-354.12208836  -99.52063591 -341.95158917 -334.90045202]
3176,"A Bill to require the coroner, following an inquest, to record an opinion as to the relevant factors in a case of death by suicide; and for connected purposes",Coroners (Determination of Suicide) Bill [HL],Lords,1,37,FailedLords,[-60.83091088 -12.25906273 -47.36495781 -41.08513135]
3166,A Bill to require an electrical safety certificate to be provided to a prospective purchaser of domestic premises in specified circumstances; and for connected purposes,Domestic Premises (Electrical Safety Certificate) Bill [HL],Lords,1,37,FailedLords,[-63.4706828  -49.43951452 -58.32522307 -61.35139952]
3170,A Bill to require the Secretary of State to achieve the nature target for the United Kingdom; and for connected purposes,Ecology Bill [HL],Lords,1,37,FailedCommons,[-29.22973983 -32.45042729 -36.53484072 -33.3102057 ]
3186,A Bill to make provision to include non-religious philosophical convictions within the school curriculum; to require that persons who hold non-religious philosophical convictions must be represented at standing advisory councils on religious education and at agreed syllabus conferences; and for connected purposes,Education (Non-religious Philosophical Convictions) Bill [HL],Lords,1,37,SuccesCommons,[-119.4561501   -90.44119455  -79.63375918  -91.09380569]
3189,"A Bill to amend the law relating to workplace information and consultation, employment protection and trade union rights to provide safeguards for workers against dismissal and re-engagement on inferior terms and conditions; and for connected purposes",Employment and Trade Union Rights (Dismissal and Re-engagement) Bill [HL],Lords,1,37,SuccessLords,[-173.51956576  -90.76705292 -107.48429121  -81.24110069]
3162,A Bill to amend the Child Benefit (Rates) Regulations 2006 to make provision to vary the rate of child benefit over the course of childhood to enable eligible parents to receive a higher rate during a child’s early years and a correspondingly reduced rate when that child is older,Front-loaded Child Benefit Bill [HL],Lords,1,37,FailedLords,[-164.35874307  -35.54503187 -143.08712522  -88.23961093]
3179,"A Bill to provide for the High Court in England, Wales and Northern Ireland and the Court of Session in Scotland to make preliminary determinations concerning the undertakings made by the United Kingdom as a Contracting Party to the Convention on the Prevention and Punishment of the Crime of Genocide (“Genocide Convention”) under international law; for the referral of such determinations to relevant international courts or organisations; for response to reports on genocide; and for connected purposes.",Genocide Determination Bill [HL],Lords,1,37,FailedLords,[-62.96693198 -11.50851605 -59.9453972  -59.04647244]
3173,A Bill to provide that powers devolved to Senedd Cymru must not be amended or withdrawn without a super-majority vote of its elected members; and for connected purposes,Government of Wales (Devolved Powers) Bill [HL],Lords,1,37,FailedLords,[-51.23563815 -28.94325368 -35.91590148 -29.08487136]
3180,"A Bill to re-establish the Office of Health Improvement and Disparities as the Office of Health Promotion; to establish a National Plan for Sport to coordinate, support and maintain access to sporting and recreational facilities essential to public health; and for connected purposes",Health Promotion Bill [HL],Lords,1,37,FailedCommons,[-25.75306986 -35.69543233 -29.38904394 -30.19200336]
3171,A Bill to make provision for the delivery of healthy homes and neighbourhoods; to set out the principles that define a “healthy home”; to establish the office of the Healthy Homes Commissioner; and for connected purposes,Healthy Homes Bill [HL],Lords,1,37,FailedLords,[-62.94852226 -30.08330409 -52.39504898 -41.25461303]
3169,A Bill to permit young persons to carry out voluntary work on a heritage railway or tramway,Heritage Railways and Tramways (Voluntary Work) Bill [HL],Lords,1,37,FailedLords,[-85.04288348  -5.09751744 -31.83370279 -24.59465865]
3370,A Bill to make provision in relation to widening access to and participation in higher education; and for connected purposes.,Higher Education (Widening Access and Participation) Bill [HL],Lords,1,37,SuccessLords,[-28.90221915 -10.00097824 -10.24004881  -8.82267116]
3323,A Bill to amend the House of Lords Act 1999 so as to abolish the system of by-elections for hereditary peers,House of Lords (Hereditary Peers) (Abolition of By-Elections) (No. 2) Bill [HL],Lords,1,37,FailedLords,[-13.49621798  -2.37360703 -45.77586166 -21.98987731]
3175,A Bill to make provision for the appointment of a Commission to advise the Prime Minister on recommendations to the Crown for the creation of life peerages; to establish principles to be followed in making recommendations; and for connected purposes,House of Lords (Peerage Nominations) Bill [HL],Lords,1,37,FailedLords,[-115.21443321  -10.21670457  -58.19131641  -57.37724417]
3314,A Bill to amend the Inheritance Tax Act 1984 to make transfers between siblings exempt in certain circumstances,Inheritance Tax Act 1984 (Amendment) (Siblings) Bill [HL],Lords,1,37,SuccessLords,[-42.57215738 -16.90163924 -10.30274543  -8.31596984]
3493,A Bill to make provision in relation to introducing an international element and greater course choice in higher education and research in the United Kingdom; and for connected purposes.,International Higher Education and Research Bill [HL],Lords,1,37,SuccessLords,[-79.31682676 -48.22433108 -35.72848112 -20.72528051]
3321,A Bill to amend the Landlord and Tenant Act 1985 to prevent landlords recovering service charges where they have failed to comply with their disclosure obligations under that Act; to commence section 21A of the Landlord and Tenant Act 1985 insofar as is it not already in force; to require landlords to disclose commissions earned on insurance policies; and for connected purposes,Leasehold Reform (Disclosure and Insurance Commissions) Bill [HL],Lords,1,37,FailedLords,[-105.05515032  -37.80192202  -76.69204209  -61.51932568]
3387,A Bill to make provision requiring landlords exercising a right of forfeiture or re-entry in relation to a property subject to a long lease to account to the tenant for the tenant’s equity in that property and to hold the tenant’s equity on trust; to restrict the landlord’s right to legal and administrative costs; and for connected purposes.,Leasehold Reform (Forfeiture) Bill [HL],Lords,1,37,FailedLords,[-110.85306864  -30.83555133  -76.710865    -78.94181652]
3319,A Bill to amend the Landlord and Tenant Act 1985 to provide for service charges to be reduced where they do not reflect the landlord’s actual costs in providing goods and services; to make fixed service charges subject to reasonableness requirements; to amend the Commonhold and Leasehold Reform Act 2002 to make the same changes; and for connected purposes,Leasehold Reform (Reasonableness of Service Charges) Bill [HL],Lords,1,37,FailedLords,[-158.53831731  -63.6194983   -81.73328745  -90.54054655]
