Bill Id,Long Title,Short Title,Origin_House,Status,SessionID,predicted_class,doc_probs
3696,A Bill to require employers to ensure that personal protective equipment provided at work to people with certain protected characteristics within the meaning of the Equality Act 2010 is suitable for the wearer; and for connected purposes.,Personal Protective Equipment at Work (Protected Characteristics) Bill,Commons,1,38,SuccesCommons,[3.28719610e-07 1.34710331e-04 5.92898469e-01 4.06966492e-01]
3679,A Bill to require police officers and certain employees of police forces to declare a membership of or affiliation to certain types of society and organisation; to require such declarations to be accompanied by a statement relating to that membership; and for connected purposes.,Police (Declaration) Bill,Commons,1,38,SuccessLords,[2.26756678e-21 2.93455906e-04 2.82118171e-06 9.99703723e-01]
3728,A Bill to make provision for the House of Commons to nominate the Prime Minister and approve appointments to the Cabinet; and for connected purposes.,Prime Minister (Nomination) and Cabinet (Appointment) Bill,Commons,1,38,SuccessLords,[2.49721330e-04 2.91821957e-01 3.50229807e-01 3.57698515e-01]
3577,A Bill to prohibit the creation and uploading of unauthorised media content relating to prisons.,Prison Media Bill,Commons,1,38,FailedCommons,[5.63540638e-01 4.36319338e-01 4.13787325e-06 1.35885847e-04]
3705,A Bill to establish a regulator of privately-owned car parks; to make provision about the powers and duties of that regulator; and for connected purposes.,Private Parking (Regulator) Bill,Commons,1,38,FailedLords,[3.16366724e-07 9.99999585e-01 9.86667690e-08 3.51731856e-19]
3716,A Bill to require local authorities to adopt public amenities in certain circumstances where specified minimum standards are met; and for connected purposes.,Public Amenities (Adoption by Local Authorities) Bill,Commons,1,38,SuccessLords,[1.23044810e-24 8.07002140e-06 3.48063534e-01 6.51928395e-01]
3640,A Bill to amend the Public Health (Control of Disease) Act 1984 to make provision about parliamentary scrutiny of regulations made under that Act; and for connected purposes.,Public Health (Control of Disease) Act 1984 (Amendment) Bill,Commons,1,38,SuccessLords,[1.59300953e-30 4.91172562e-08 6.75474175e-09 9.99999944e-01]
3553,A Bill to make provision about public procurement in respect of British goods and services; and for connected purposes.,Public Procurement (British Goods and Services) Bill,Commons,1,38,FailedLords,[1.13535487e-05 5.91859237e-01 2.96227338e-01 1.11902071e-01]
3652,A Bill to limit exit payments made by some public sector organisations to employees; and for connected purposes.,Public Sector Exit Payments (Limitation) Bill,Commons,1,38,FailedCommons,[9.99978504e-01 6.47211420e-08 9.51789169e-07 2.04799244e-05]
3609,A Bill to create the offence of impersonating a public sector website for the purpose of collecting payment or personal data; and for connected purposes.,Public Sector Website Impersonation Bill,Commons,1,38,SuccesCommons,[3.90058684e-20 5.49580708e-13 1.00000000e+00 2.10330718e-10]
3697,A Bill to require providers of electronic communications networks to allow their customers to access certain public sector websites free of charge; and for connected purposes.,Public Sector Websites (Data Charges) Bill,Commons,1,38,FailedCommons,[9.66992633e-01 1.90634947e-19 3.30073671e-02 1.32958859e-13]
3579,A Bill to prohibit the import of young puppies; and for connected purposes.,Puppy Import (Prohibition) Bill,Commons,1,38,FailedLords,[0.11330991 0.50100307 0.06325929 0.32242772]
3646,A Bill to require a Regulatory Impact Assessment to be published for all primary and secondary legislation introduced by the Government; to make provision for associated sanctions; and for connected purposes.,Regulatory Impact Assessments Bill,Commons,1,38,FailedCommons,[9.99899776e-01 8.24399866e-05 1.67863746e-05 9.97469605e-07]
3462,"A Bill to make provision changing the law about rented homes, including provision abolishing fixed term assured tenancies and assured shorthold tenancies; imposing obligations on landlords and others in relation to rented homes and temporary and supported accommodation; and for connected purposes.",Renters (Reform) Bill,Commons,1,37,FailedCommons,[1.00000000e+00 7.92747337e-23 1.85696367e-30 4.42729109e-27]
3718,"A Bill to amend section 7A of the Road Traffic Act 1988 to provide that a specimen of blood may be subjected to a laboratory test 
without the permission of the person from whom it was taken; and for connected purposes.",Road Traffic (Testing of Blood) Bill,Commons,1,38,FailedLords,[2.01805651e-12 9.99965636e-01 4.13822873e-06 3.02257987e-05]
3677,A Bill to make provision about speeding offences on roads to which a 20mph limit applies; to make provision about the enforcement of moving traffic offences; to require 24 hour staffing of works on specified public roads; and for connected purposes.,Road Traffic and Street Works Bill,Commons,1,38,SuccessLords,[1.06422294e-19 2.36331642e-04 4.63060312e-02 9.53457637e-01]
3648,A Bill to require public authorities to exercise their statutory powers to investigate and take enforcement action for breaches of the law; to make provision for sanctions for failing to take such action; and for connected purposes.,Rule of Law (Enforcement by Public Authorities) Bill,Commons,1,38,FailedCommons,[9.99997464e-01 1.95834699e-06 5.69771173e-07 7.38948333e-09]
3717,"A Bill to make provision about the seizure, freezing and transfer of 
Russian state assets; to require the Secretary of State to publish proposals for the use of 
such assets for the reconstruction and rebuilding of Ukraine, including an assessment of 
the needs of Ukraine; and for connected purposes.",Russian State Assets and Reconstruction of Ukraine Bill,Commons,1,38,FailedLords,[4.18845844e-16 9.99998581e-01 2.42847120e-15 1.41891483e-06]
3586,A Bill to make provision requiring local authorities to exercise their functions with a view to improving and promoting regular attendance by registered pupils at schools in their area; and to make provision requiring school proprietors to have an attendance policy to promote regular attendance.,School Attendance (Duties of Local Authorities and Proprietors of Schools) Bill,Commons,1,38,FailedLords,[1.16085676e-24 9.99981685e-01 2.12116919e-13 1.83151282e-05]
3664,A Bill to make provision to require every school to have access to a qualified mental health professional; and for connected purposes.,Schools (Mental Health Professionals) (No. 2) Bill,Commons,1,38,FailedLords,[4.95497232e-10 9.99999999e-01 2.93997655e-10 2.38239522e-12]
3729,A Bill to make provision for the dissolution of the Union between Scotland and the rest of the United Kingdom; to make provision for the transfer of powers from the UK Parliament to the Scottish Parliament; and for connected purposes.,Scotland (Independence) Bill,Commons,1,38,FailedLords,[1.99686075e-06 9.97930467e-01 5.49383980e-04 1.51815167e-03]
3654,A Bill to make provision about the notice period for termination of funding agreements for secure 16 to 19 Academies; to make provision about the Secretary of State’s duty to consider the impact on existing educational institutions when it is proposed to establish or expand a secure 16 to 19 Academy; and to alter the consultation question required when it is proposed to establish or expand a secure 16 to 19 Academy.,Secure 16 to 19 Academies Bill,Commons,1,38,FailedCommons,[1.00000000e+00 1.13256464e-17 1.10000219e-35 8.19142631e-23]
3700,A Bill to transfer the power to designate sites of special scientific interest from Natural England to the Secretary of State; to make provision about the exercise of that power by the Secretary of State; and for connected purposes.,Sites of Special Scientific Interest (Designation) Bill,Commons,1,38,SuccesCommons,[1.00719031e-11 4.20211505e-05 9.97632919e-01 2.32505958e-03]
3597,A Bill to require the Secretary of State to publish proposals for a social tariff for energy.,Social Energy Tariff Bill,Commons,1,38,FailedCommons,[9.98780868e-01 1.21827050e-03 7.28092611e-14 8.61295800e-07]
3622,A Bill to require the Secretary of State to publish annual calculations of benefit and tax credit rates that would be required for a representative household to afford to buy meals in accordance with the Eatwell Guide to eating healthily; and for connected purposes.,Social Security Benefits (Healthy Eating) Bill,Commons,1,38,FailedCommons,[9.99999998e-01 1.00652221e-13 1.59677583e-13 1.66628324e-09]
3730,A Bill to establish a regulator of ferry services operating in the Solent; to make provision about the powers and duties of that regulator; and for connected purposes.,Solent Ferry Regulator Bill,Commons,1,38,FailedLords,[1.64375179e-02 9.83531943e-01 3.05392843e-05 1.96987326e-20]
3551,A Bill to require operator licences authorising the carrying out of spaceflight activities to specify the licensee's indemnity limit.,Space Industry (Indemnities) Bill,Commons,1,38,SuccesCommons,[0.07462161 0.07090704 0.70414213 0.15032922]
3564,A Bill to require the continued appointment of a special envoy for freedom of religion or belief and make provision about the special envoy’s functions.,Special Envoy for Freedom of Religion or Belief Bill,Commons,1,38,SuccesCommons,[2.40848457e-07 3.70050811e-06 9.99979294e-01 1.67641803e-05]
3706,A Bill to provide for a statutory code of conduct for Ministers of the Crown; for a statutory code of conduct for Members of the House of Commons and Members of the House of Lords; for a statutory code of conduct for councillors in England; and for connected purposes.,Standards in Public Life (Codes of Conduct) Bill,Commons,1,38,SuccesCommons,[6.38822262e-05 6.44438572e-18 9.99936118e-01 1.91475281e-10]
3683,A Bill to require the Secretary of State to publish proposals for a compensation scheme for women born between 6 April 1950 and 5 April 1960 inclusive who have been affected by increases in the state pension age; and for connected purposes.,State Pension Age (Compensation) Bill,Commons,1,38,FailedCommons,[9.88451252e-01 1.15476516e-02 1.09654868e-06 9.59398496e-14]
3630,A Bill to provide that a draft statutory instrument which is subject to the affirmative resolution procedure may be amended by either House of Parliament before it is approved; and for connected purposes.,Statutory Instruments Act 1946 (Amendment) Bill,Commons,1,38,FailedCommons,[1.00000000e+00 1.69845198e-13 2.00365979e-19 1.96977395e-18]
3544,A Bill to make provision about the misuse of litigation to suppress freedom of speech.,Strategic Litigation Against Public Participation Bill,Commons,1,38,FailedCommons,[0.72182162 0.00153134 0.18541718 0.09122986]
3583,A Bill to require the provision of information relating to support available for parents and carers of infants for the purpose of supporting those infants; to require the Government to publish an annual report on the support available for infants and the impact that that support has had on outcomes for infants and children; and for connected purposes.,Support for Infants Bill,Commons,1,38,FailedCommons,[9.89406299e-01 1.05937010e-02 1.32920864e-12 1.02646247e-11]
3680,"A Bill to make provision for and in connection with the making available of information about support available for infants, parents and carers of infants, and prospective parents and carers, including reporting requirements relating to such support.",Support for Infants and Parents etc (Information) Bill,Commons,1,38,FailedCommons,[9.99999572e-01 7.99194732e-22 1.12851955e-10 4.27705893e-07]
3598,A Bill to make provision about mandatory local consultation in relation to the installation of telecommunications infrastructure in residential areas; and for connected purposes.,Telecommunications Infrastructure (Consultation) Bill,Commons,1,38,FailedCommons,[9.77100614e-01 2.16582514e-03 1.69253886e-05 2.07166359e-02]
3708,A Bill to require providers of electronic communications networks to grant access to their apparatus to other such providers in certain circumstances; to prohibit the installation of new electronic communications apparatus where services can be provided by sharing apparatus; and for connected purposes.,Telecommunications Infrastructure (Requirement to Share Apparatus) Bill,Commons,1,38,SuccesCommons,[3.14237206e-07 1.68332817e-25 9.99999686e-01 3.21856311e-37]
3715,"A Bill to establish a Tenant Farming Commissioner; to make provision about the powers and duties of the commissioner, including powers in respect of payments under an Environmental Land Management scheme in cases where a tenant farmer has been evicted; and for connected purposes.",Tenant Farming Commissioner Bill,Commons,1,38,FailedLords,[3.45044998e-31 9.99999788e-01 2.11723719e-07 2.82839037e-49]
3712,A Bill to require the Secretary of State to apply for an order for special administration in relation to Thames Water; and for connected purposes.,Thames Water (Special Administration) Bill,Commons,1,38,SuccesCommons,[7.88894832e-12 1.94613208e-09 9.99985539e-01 1.44594311e-05]
3582,A Bill to amend the Titles Deprivation Act 1917 to deprive in certain circumstances Princes of their British Dignities and Titles.,Titles Deprivation Act 1917 Amendment Bill,Commons,1,38,SuccessLords,[0.26367544 0.04357899 0.10637083 0.58637475]
3703,Please note: this is the old version of the Bill introduced under the previous Government. A link to the new version introduced by the current Government is provided below.,Tobacco and Vapes Bill,Commons,1,38,FailedCommons,[0.49711261 0.09606166 0.04682969 0.35999604]
3556,A Bill to create an offence of unauthorised entry at football matches for which a football banning order can be imposed following conviction.,Unauthorised Entry to Football Matches Bill,Commons,1,38,FailedCommons,[1.00000000e+00 8.76918973e-24 5.89212295e-11 1.99191520e-15]
3625,A Bill to require the Secretary of State to report to Parliament on the merits of repealing those provisions of the Welfare Reform Act 2012 which provide for persons to be paid reduced rates of housing benefit or universal credit because their accommodation is deemed to be under-occupied.,Under-Occupancy Penalty (Report) Bill,Commons,1,38,FailedCommons,[9.99999923e-01 2.18434835e-10 9.43366525e-10 7.61068710e-08]
3621,A Bill to amend the Welfare Reform Act 2012 to provide that a Universal Credit claimant may not be sanctioned for refusing work on a zero hours contract; and for connected purposes.,Universal Credit Sanctions (Zero Hours Contracts) Bill,Commons,1,38,FailedCommons,[1.00000000e+00 9.15366905e-13 2.38460305e-16 8.15636238e-15]
3667,A Bill to prohibit unpaid trial work periods; and for connected purposes.,Unpaid Trial Work Periods (Prohibition) Bill,Commons,1,38,FailedLords,[0.1776174  0.53257777 0.00732701 0.28247782]
3585,"A Bill to place a duty on the Secretary of State to review, and publish a report on, the merits of increasing the relevant statutory sum under the Vaccine Damage Payments Act 1979 for all claims since 1 January 2020 by an amount representing the amount of inflation since 2007.",Vaccine Damage Payments Act (Review) Bill,Commons,1,38,SuccesCommons,[1.46690015e-05 4.38367745e-04 9.99405120e-01 1.41843567e-04]
3601,A Bill to require the Secretary of State to publish annual data relating to veterans who are given non-custodial sentences; and for connected purposes.,Veterans (Non-custodial Sentences) Bill,Commons,1,38,SuccessLords,[7.65832887e-19 1.69179076e-02 5.14247491e-02 9.31657343e-01]
3661,"A Bill to require the Secretary of State to report to Parliament on the potential merits of prohibiting the making of deductions from certain social security benefits within the first six months of a claim, of restricting the making of deductions in cases where a claimant is at risk of hardship, of reducing the maximum proportion of a claim that may be deducted, and of changing the priority order in which debt repayments are recovered by deductions; to require the Secretary of State to report to Parliament on the adequacy of the rate at which social security benefits are paid; to require the Secretary of State to publish a strategy for increasing the availability of free debt and money advice for people claiming social security benefits; and for connected purposes.","Welfare Benefits (Adequacy, Debt and Deductions) Bill",Commons,1,38,FailedLords,[2.11281926e-07 9.99999784e-01 3.38227929e-32 4.32776601e-09]
3676,"A Bill to establish an independent Office of the Whistleblower to protect whistleblowers and whistleblowing in accordance with the public interest; to make provision for the Office of the Whistleblower to set, monitor and enforce standards for the management of whistleblowing cases, to provide disclosure and advice services, to direct whistleblowing investigations and to order redress of detriment suffered by whistleblowers; to create offences relating to the treatment of whistleblowers and the handling of whistleblowing cases; to repeal the Public Interest Disclosure Act 1998; and for connected purposes.",Whistleblowing Bill,Commons,1,38,FailedCommons,[1.00000000e+00 3.53449408e-70 3.98229801e-69 1.37131121e-60]
3580,A Bill to make provision about workers’ rights; to amend the definition of worker; and for connected purposes.,Workers (Rights and Definition) Bill,Commons,1,38,FailedLords,[0.02693391 0.56394617 0.12098404 0.28813588]
3420,A Bill to make provision to enable local authorities to establish planning obligations relating to affordable housing in respect of the conversion of commercial property to residential use; and for connected purposes.,Affordable Housing (Conversion of Commercial Property) Bill,Commons,1,37,FailedCommons,[5.14585069e-01 2.81407554e-09 3.22713815e-24 4.85414929e-01]
3424,A Bill to make provision for local authorities to conduct annual audits of air pollution in their area and associated emissions by public and private entities; to require those local authorities to prepare reports on those audits; to require the Secretary of State to report annually to Parliament on those audit reports; and for connected purposes.,Air Pollution (Local Authority Audits) Bill,Commons,1,37,SuccessLords,[2.66522361e-52 4.84154775e-11 8.59809108e-09 9.99999991e-01]
2880,"A Bill to make provision about the welfare of certain kept animals that are in, imported into, or exported from Great Britain.",Animal Welfare (Kept Animals) Bill,Commons,1,36,SuccessLords,[4.33114177e-04 3.78028867e-02 1.13550454e-02 9.50408954e-01]
